Actiware Export File  (Version 05.00 ),,,,,,,
Filename:,C:\Users\sr38553\projects\work\R56\#python\actigraph_analysis\old\100126_2017-05-05_12_00_00_PM_New_Analysis.csv,,,,,,
Analysis Name:,New Analysis,,,,,,
Subject Identity:,100126,,,,,,
Data Collection Start Date:,2017-05-05,,,,,,
Data Collection Start Time:,12:00:00 PM,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
-------------------- Epoch-by-Epoch Data -------------------,,,,,,,
,,,,,,,
Column Title,Notes,,,,,,
------------------,---------,,,,,,
Line:,Line Number,,,,,,
Date:,Date (start of epoch),,,,,,
Time:,Time (start of epoch),,,,,,
Activity:,Activity (counts),,,,,,
Marker:,1 means Event Marker button was pressed,,,,,,
White Light:,White Light,,,,,,
Sleep/Wake:,Sleep/Wake Score (0=Sleep; 1=Wake),,,,,,
Interval Status:,Interval Status: Active; Rest; Sleep; or Excluded,,,,,,
,,,,,,,
Line,Date,Time,Activity,Marker,White Light,Sleep/Wake,Interval Status
,,,,,,,
1,2017-05-05,12:00:00 PM,51,0,39.74,NaN,ACTIVE
2,2017-05-05,12:00:30 PM,66,0,0.41,NaN,ACTIVE
3,2017-05-05,12:01:00 PM,82,0,0.72,NaN,ACTIVE
4,2017-05-05,12:01:30 PM,134,0,1.11,NaN,ACTIVE
5,2017-05-05,12:02:00 PM,0,0,1.41,1,ACTIVE
6,2017-05-05,12:02:30 PM,0,0,1.79,1,ACTIVE
7,2017-05-05,12:03:00 PM,5,0,1.02,1,ACTIVE
8,2017-05-05,12:03:30 PM,73,0,0.65,1,ACTIVE
9,2017-05-05,12:04:00 PM,204,0,0.44,1,ACTIVE
10,2017-05-05,12:04:30 PM,0,0,0.45,1,ACTIVE
11,2017-05-05,12:05:00 PM,0,0,0.45,1,ACTIVE
12,2017-05-05,12:05:30 PM,0,0,0.45,0,ACTIVE
13,2017-05-05,12:06:00 PM,0,0,0.45,0,ACTIVE
14,2017-05-05,12:06:30 PM,82,0,1.02,1,ACTIVE
15,2017-05-05,12:07:00 PM,0,0,0.55,0,ACTIVE
16,2017-05-05,12:07:30 PM,0,0,0.55,0,ACTIVE
17,2017-05-05,12:08:00 PM,0,0,0.55,0,ACTIVE
18,2017-05-05,12:08:30 PM,0,0,0.55,0,ACTIVE
19,2017-05-05,12:09:00 PM,0,0,0.55,0,ACTIVE
20,2017-05-05,12:09:30 PM,57,0,0.45,1,ACTIVE
21,2017-05-05,12:10:00 PM,0,0,0.35,0,ACTIVE
22,2017-05-05,12:10:30 PM,0,0,0.35,0,ACTIVE
23,2017-05-05,12:11:00 PM,0,0,0.35,1,ACTIVE
24,2017-05-05,12:11:30 PM,17,0,0.34,1,ACTIVE
25,2017-05-05,12:12:00 PM,6,0,0.4,1,ACTIVE
26,2017-05-05,12:12:30 PM,329,0,26.91,1,ACTIVE
27,2017-05-05,12:13:00 PM,503,0,53.82,1,ACTIVE
28,2017-05-05,12:13:30 PM,812,0,28.72,1,ACTIVE
29,2017-05-05,12:14:00 PM,553,0,84.82,1,ACTIVE
30,2017-05-05,12:14:30 PM,839,0,29.99,1,ACTIVE
31,2017-05-05,12:15:00 PM,714,0,84.82,1,ACTIVE
32,2017-05-05,12:15:30 PM,387,0,74.48,1,ACTIVE
33,2017-05-05,12:16:00 PM,70,0,37.24,1,ACTIVE
34,2017-05-05,12:16:30 PM,487,0,279.17,1,ACTIVE
35,2017-05-05,12:17:00 PM,297,0,789.61,1,ACTIVE
36,2017-05-05,12:17:30 PM,340,0,173.34,1,ACTIVE
37,2017-05-05,12:18:00 PM,191,0,83,1,ACTIVE
38,2017-05-05,12:18:30 PM,185,0,83,1,ACTIVE
39,2017-05-05,12:19:00 PM,149,0,76.11,1,ACTIVE
40,2017-05-05,12:19:30 PM,362,0,79.48,1,ACTIVE
41,2017-05-05,12:20:00 PM,503,0,125.26,1,ACTIVE
42,2017-05-05,12:20:30 PM,375,0,119.95,1,ACTIVE
43,2017-05-05,12:21:00 PM,340,0,69.79,1,ACTIVE
44,2017-05-05,12:21:30 PM,471,0,96.59,1,ACTIVE
45,2017-05-05,12:22:00 PM,608,0,72.88,1,ACTIVE
46,2017-05-05,12:22:30 PM,185,0,17.83,1,ACTIVE
47,2017-05-05,12:23:00 PM,714,0,229.72,1,ACTIVE
48,2017-05-05,12:23:30 PM,670,0,3090.77,1,ACTIVE
49,2017-05-05,12:24:00 PM,762,0,708.56,1,ACTIVE
50,2017-05-05,12:24:30 PM,76,0,490.29,1,ACTIVE
51,2017-05-05,12:25:00 PM,362,0,523.21,1,ACTIVE
52,2017-05-05,12:25:30 PM,427,0,635.83,1,ACTIVE
53,2017-05-05,12:26:00 PM,130,0,789.61,1,ACTIVE
54,2017-05-05,12:26:30 PM,471,0,412.29,1,ACTIVE
55,2017-05-05,12:27:00 PM,362,0,756.14,1,ACTIVE
56,2017-05-05,12:27:30 PM,288,0,899.2,1,ACTIVE
57,2017-05-05,12:28:00 PM,455,0,724.08,1,ACTIVE
58,2017-05-05,12:28:30 PM,36,0,939.01,1,ACTIVE
59,2017-05-05,12:29:00 PM,40,0,824.57,1,ACTIVE
60,2017-05-05,12:29:30 PM,33,0,512,1,ACTIVE
61,2017-05-05,12:30:00 PM,46,0,595.83,1,ACTIVE
62,2017-05-05,12:30:30 PM,149,0,663.98,1,ACTIVE
63,2017-05-05,12:31:00 PM,670,0,663.98,1,ACTIVE
64,2017-05-05,12:31:30 PM,536,0,9955.31,1,ACTIVE
65,2017-05-05,12:32:00 PM,714,0,3596.8,1,ACTIVE
66,2017-05-05,12:32:30 PM,692,0,12098.16,1,ACTIVE
67,2017-05-05,12:33:00 PM,471,0,708.56,1,ACTIVE
68,2017-05-05,12:33:30 PM,198,0,3158.45,1,ACTIVE
69,2017-05-05,12:34:00 PM,57,0,2896.31,1,ACTIVE
70,2017-05-05,12:34:30 PM,362,0,7193.61,1,ACTIVE
71,2017-05-05,12:35:00 PM,487,0,11838.92,1,ACTIVE
72,2017-05-05,12:35:30 PM,471,0,11838.92,1,ACTIVE
73,2017-05-05,12:36:00 PM,553,0,5198.03,1,ACTIVE
74,2017-05-05,12:36:30 PM,536,0,5198.03,1,ACTIVE
75,2017-05-05,12:37:00 PM,629,0,9328.96,1,ACTIVE
76,2017-05-05,12:37:30 PM,455,0,3090.77,1,ACTIVE
77,2017-05-05,12:38:00 PM,812,0,6455.22,1,ACTIVE
78,2017-05-05,12:38:30 PM,649,0,1386.76,1,ACTIVE
79,2017-05-05,12:39:00 PM,387,0,4096,1,ACTIVE
80,2017-05-05,12:39:30 PM,518,0,96.59,1,ACTIVE
81,2017-05-05,12:40:00 PM,375,0,169.63,1,ACTIVE
82,2017-05-05,12:40:30 PM,518,0,114.86,1,ACTIVE
83,2017-05-05,12:41:00 PM,172,0,81.22,1,ACTIVE
84,2017-05-05,12:41:30 PM,259,0,86.67,1,ACTIVE
85,2017-05-05,12:42:00 PM,269,0,74.48,1,ACTIVE
86,2017-05-05,12:42:30 PM,243,0,65.4,1,ACTIVE
87,2017-05-05,12:43:00 PM,518,0,1479.87,1,ACTIVE
88,2017-05-05,12:43:30 PM,288,0,1722.16,1,ACTIVE
89,2017-05-05,12:44:00 PM,362,0,1722.16,1,ACTIVE
90,2017-05-05,12:44:30 PM,441,0,5086.65,1,ACTIVE
91,2017-05-05,12:45:00 PM,329,0,122.57,1,ACTIVE
92,2017-05-05,12:45:30 PM,318,0,107.63,1,ACTIVE
93,2017-05-05,12:46:00 PM,318,0,77.78,1,ACTIVE
94,2017-05-05,12:46:30 PM,375,0,57.43,1,ACTIVE
95,2017-05-05,12:47:00 PM,553,0,25.77,1,ACTIVE
96,2017-05-05,12:47:30 PM,589,0,11.56,1,ACTIVE
97,2017-05-05,12:48:00 PM,235,0,10.6,1,ACTIVE
98,2017-05-05,12:48:30 PM,400,0,45.25,1,ACTIVE
99,2017-05-05,12:49:00 PM,251,0,9.31,1,ACTIVE
100,2017-05-05,12:49:30 PM,412,0,2435.5,1,ACTIVE
101,2017-05-05,12:50:00 PM,329,0,2282.26,1,ACTIVE
102,2017-05-05,12:50:30 PM,243,0,13777.25,1,ACTIVE
103,2017-05-05,12:51:00 PM,269,0,3227.61,1,ACTIVE
104,2017-05-05,12:51:30 PM,570,0,2896.31,1,ACTIVE
105,2017-05-05,12:52:00 PM,608,0,1759.87,1,ACTIVE
106,2017-05-05,12:52:30 PM,714,0,4664.48,1,ACTIVE
107,2017-05-05,12:53:00 PM,487,0,4664.48,1,ACTIVE
108,2017-05-05,12:53:30 PM,589,0,2383.31,1,ACTIVE
109,2017-05-05,12:54:00 PM,503,0,4466.72,1,ACTIVE
110,2017-05-05,12:54:30 PM,570,0,3024.54,1,ACTIVE
111,2017-05-05,12:55:00 PM,503,0,4870.99,1,ACTIVE
112,2017-05-05,12:55:30 PM,455,0,3298.28,1,ACTIVE
113,2017-05-05,12:56:00 PM,471,0,3298.28,1,ACTIVE
114,2017-05-05,12:56:30 PM,487,0,2383.31,1,ACTIVE
115,2017-05-05,12:57:00 PM,487,0,2092.85,1,ACTIVE
116,2017-05-05,12:57:30 PM,589,0,1837.78,1,ACTIVE
117,2017-05-05,12:58:00 PM,503,0,1878.02,1,ACTIVE
118,2017-05-05,12:58:30 PM,455,0,3024.54,1,ACTIVE
119,2017-05-05,12:59:00 PM,455,0,3756.05,1,ACTIVE
120,2017-05-05,12:59:30 PM,503,0,3158.45,1,ACTIVE
121,2017-05-05,1:00:00 PM,455,0,6596.57,1,ACTIVE
122,2017-05-05,1:00:30 PM,487,0,3298.28,1,ACTIVE
123,2017-05-05,1:01:00 PM,362,0,1479.87,1,ACTIVE
124,2017-05-05,1:01:30 PM,400,0,6049.08,1,ACTIVE
125,2017-05-05,1:02:00 PM,487,0,92.49,1,ACTIVE
126,2017-05-05,1:02:30 PM,455,0,94.52,1,ACTIVE
127,2017-05-05,1:03:00 PM,387,0,39.74,1,ACTIVE
128,2017-05-05,1:03:30 PM,441,0,16.35,1,ACTIVE
129,2017-05-05,1:04:00 PM,318,0,20.75,1,ACTIVE
130,2017-05-05,1:04:30 PM,362,0,43.34,1,ACTIVE
131,2017-05-05,1:05:00 PM,329,0,36.44,1,ACTIVE
132,2017-05-05,1:05:30 PM,307,0,29.34,1,ACTIVE
133,2017-05-05,1:06:00 PM,269,0,49.35,1,ACTIVE
134,2017-05-05,1:06:30 PM,329,0,28.72,1,ACTIVE
135,2017-05-05,1:07:00 PM,27,0,13.45,1,ACTIVE
136,2017-05-05,1:07:30 PM,340,0,13.45,1,ACTIVE
137,2017-05-05,1:08:00 PM,185,0,40.61,1,ACTIVE
138,2017-05-05,1:08:30 PM,101,0,31.31,1,ACTIVE
139,2017-05-05,1:09:00 PM,191,0,12.34,1,ACTIVE
140,2017-05-05,1:09:30 PM,66,0,37.24,1,ACTIVE
141,2017-05-05,1:10:00 PM,185,0,51.54,1,ACTIVE
142,2017-05-05,1:10:30 PM,259,0,44.29,1,ACTIVE
143,2017-05-05,1:11:00 PM,166,0,14.05,1,ACTIVE
144,2017-05-05,1:11:30 PM,307,0,23.63,1,ACTIVE
145,2017-05-05,1:12:00 PM,412,0,6455.22,1,ACTIVE
146,2017-05-05,1:12:30 PM,387,0,18657.91,1,ACTIVE
147,2017-05-05,1:13:00 PM,340,0,2896.31,1,ACTIVE
148,2017-05-05,1:13:30 PM,518,0,8016.46,1,ACTIVE
149,2017-05-05,1:14:00 PM,487,0,5547.03,1,ACTIVE
150,2017-05-05,1:14:30 PM,455,0,5792.62,1,ACTIVE
151,2017-05-05,1:15:00 PM,570,0,4766.62,1,ACTIVE
152,2017-05-05,1:15:30 PM,536,0,5668.5,1,ACTIVE
153,2017-05-05,1:16:00 PM,455,0,2488.83,1,ACTIVE
154,2017-05-05,1:16:30 PM,553,0,3298.28,1,ACTIVE
155,2017-05-05,1:17:00 PM,536,0,3444.31,1,ACTIVE
156,2017-05-05,1:17:30 PM,553,0,18258.11,1,ACTIVE
157,2017-05-05,1:18:00 PM,518,0,10173.3,1,ACTIVE
158,2017-05-05,1:18:30 PM,471,0,8016.46,1,ACTIVE
159,2017-05-05,1:19:00 PM,441,0,12098.16,1,ACTIVE
160,2017-05-05,1:19:30 PM,629,0,19483.97,1,ACTIVE
161,2017-05-05,1:20:00 PM,518,0,20346.6,1,ACTIVE
162,2017-05-05,1:20:30 PM,553,0,20792.13,1,ACTIVE
163,2017-05-05,1:21:00 PM,441,0,595.83,1,ACTIVE
164,2017-05-05,1:21:30 PM,570,0,189.03,1,ACTIVE
165,2017-05-05,1:22:00 PM,387,0,10.15,1,ACTIVE
166,2017-05-05,1:22:30 PM,340,0,25.22,1,ACTIVE
167,2017-05-05,1:23:00 PM,307,0,41.5,1,ACTIVE
168,2017-05-05,1:23:30 PM,139,0,56.2,1,ACTIVE
169,2017-05-05,1:24:00 PM,318,0,189.03,1,ACTIVE
170,2017-05-05,1:24:30 PM,153,0,69.79,1,ACTIVE
171,2017-05-05,1:25:00 PM,351,0,88.57,1,ACTIVE
172,2017-05-05,1:25:30 PM,387,0,166,1,ACTIVE
173,2017-05-05,1:26:00 PM,149,0,166,1,ACTIVE
174,2017-05-05,1:26:30 PM,130,0,239.89,1,ACTIVE
175,2017-05-05,1:27:00 PM,144,0,256,1,ACTIVE
176,2017-05-05,1:27:30 PM,172,0,430.54,1,ACTIVE
177,2017-05-05,1:28:00 PM,32,0,148.96,1,ACTIVE
178,2017-05-05,1:28:30 PM,134,0,273.19,1,ACTIVE
179,2017-05-05,1:29:00 PM,125,0,469.51,1,ACTIVE
180,2017-05-05,1:29:30 PM,111,0,297.91,1,ACTIVE
181,2017-05-05,1:30:00 PM,49,0,122.57,1,ACTIVE
182,2017-05-05,1:30:30 PM,0,0,51.54,1,ACTIVE
183,2017-05-05,1:31:00 PM,0,0,38.89,1,ACTIVE
184,2017-05-05,1:31:30 PM,288,0,155.55,1,ACTIVE
185,2017-05-05,1:32:00 PM,235,0,21.67,1,ACTIVE
186,2017-05-05,1:32:30 PM,82,0,378.07,1,ACTIVE
187,2017-05-05,1:33:00 PM,24,0,158.96,1,ACTIVE
188,2017-05-05,1:33:30 PM,54,0,130.8,1,ACTIVE
189,2017-05-05,1:34:00 PM,0,0,173.34,1,ACTIVE
190,2017-05-05,1:34:30 PM,30,0,394.81,1,ACTIVE
191,2017-05-05,1:35:00 PM,120,0,362.04,1,ACTIVE
192,2017-05-05,1:35:30 PM,82,0,256,1,ACTIVE
193,2017-05-05,1:36:00 PM,27,0,128,1,ACTIVE
194,2017-05-05,1:36:30 PM,204,0,117.38,1,ACTIVE
195,2017-05-05,1:37:00 PM,134,0,77.78,1,ACTIVE
196,2017-05-05,1:37:30 PM,120,0,57.43,1,ACTIVE
197,2017-05-05,1:38:00 PM,269,0,66.83,1,ACTIVE
198,2017-05-05,1:38:30 PM,115,0,339.26,1,ACTIVE
199,2017-05-05,1:39:00 PM,375,0,369.97,1,ACTIVE
200,2017-05-05,1:39:30 PM,259,0,285.28,1,ACTIVE
201,2017-05-05,1:40:00 PM,130,0,430.54,1,ACTIVE
202,2017-05-05,1:40:30 PM,92,0,501.03,1,ACTIVE
203,2017-05-05,1:41:00 PM,85,0,449.6,1,ACTIVE
204,2017-05-05,1:41:30 PM,54,0,479.79,1,ACTIVE
205,2017-05-05,1:42:00 PM,51,0,430.54,1,ACTIVE
206,2017-05-05,1:42:30 PM,130,0,403.45,1,ACTIVE
207,2017-05-05,1:43:00 PM,63,0,311.1,1,ACTIVE
208,2017-05-05,1:43:30 PM,66,0,177.14,1,ACTIVE
209,2017-05-05,1:44:00 PM,27,0,239.89,1,ACTIVE
210,2017-05-05,1:44:30 PM,47,0,291.53,1,ACTIVE
211,2017-05-05,1:45:00 PM,115,0,324.88,1,ACTIVE
212,2017-05-05,1:45:30 PM,318,0,72.88,1,ACTIVE
213,2017-05-05,1:46:00 PM,362,0,152.22,1,ACTIVE
214,2017-05-05,1:46:30 PM,120,0,109.99,1,ACTIVE
215,2017-05-05,1:47:00 PM,204,0,56.2,1,ACTIVE
216,2017-05-05,1:47:30 PM,191,0,77.78,1,ACTIVE
217,2017-05-05,1:48:00 PM,536,0,210.66,1,ACTIVE
218,2017-05-05,1:48:30 PM,115,0,53.82,1,ACTIVE
219,2017-05-05,1:49:00 PM,269,0,6.73,1,ACTIVE
220,2017-05-05,1:49:30 PM,518,0,234.75,1,ACTIVE
221,2017-05-05,1:50:00 PM,536,0,6888.62,1,ACTIVE
222,2017-05-05,1:50:30 PM,589,0,3922.34,1,ACTIVE
223,2017-05-05,1:51:00 PM,536,0,4096,1,ACTIVE
224,2017-05-05,1:51:30 PM,553,0,4185.69,1,ACTIVE
225,2017-05-05,1:52:00 PM,518,0,2383.31,1,ACTIVE
226,2017-05-05,1:52:30 PM,670,0,4977.65,1,ACTIVE
227,2017-05-05,1:53:00 PM,487,0,1919.15,1,ACTIVE
228,2017-05-05,1:53:30 PM,518,0,1722.16,1,ACTIVE
229,2017-05-05,1:54:00 PM,487,0,184.98,1,ACTIVE
230,2017-05-05,1:54:30 PM,228,0,215.27,1,ACTIVE
231,2017-05-05,1:55:00 PM,329,0,291.53,1,ACTIVE
232,2017-05-05,1:55:30 PM,589,0,56.2,1,ACTIVE
233,2017-05-05,1:56:00 PM,649,0,49.35,1,ACTIVE
234,2017-05-05,1:56:30 PM,570,0,15.32,1,ACTIVE
235,2017-05-05,1:57:00 PM,307,0,24.15,1,ACTIVE
236,2017-05-05,1:57:30 PM,259,0,30.64,1,ACTIVE
237,2017-05-05,1:58:00 PM,92,0,27.5,1,ACTIVE
238,2017-05-05,1:58:30 PM,400,0,25.22,1,ACTIVE
239,2017-05-05,1:59:00 PM,487,0,10.6,1,ACTIVE
240,2017-05-05,1:59:30 PM,518,0,103.07,1,ACTIVE
241,2017-05-05,2:00:00 PM,375,0,64,1,ACTIVE
242,2017-05-05,2:00:30 PM,570,0,1837.78,1,ACTIVE
243,2017-05-05,2:01:00 PM,570,0,1685.25,1,ACTIVE
244,2017-05-05,2:01:30 PM,692,0,3024.54,1,ACTIVE
245,2017-05-05,2:02:00 PM,503,0,7676.59,1,ACTIVE
246,2017-05-05,2:02:30 PM,839,0,1141.13,1,ACTIVE
247,2017-05-05,2:03:00 PM,427,0,42.41,1,ACTIVE
248,2017-05-05,2:03:30 PM,297,0,84.82,1,ACTIVE
249,2017-05-05,2:04:00 PM,212,0,98.7,1,ACTIVE
250,2017-05-05,2:04:30 PM,278,0,107.63,1,ACTIVE
251,2017-05-05,2:05:00 PM,101,0,119.95,1,ACTIVE
252,2017-05-05,2:05:30 PM,179,0,84.82,1,ACTIVE
253,2017-05-05,2:06:00 PM,160,0,77.78,1,ACTIVE
254,2017-05-05,2:06:30 PM,130,0,114.86,1,ACTIVE
255,2017-05-05,2:07:00 PM,172,0,119.95,1,ACTIVE
256,2017-05-05,2:07:30 PM,106,0,119.95,1,ACTIVE
257,2017-05-05,2:08:00 PM,153,0,114.86,1,ACTIVE
258,2017-05-05,2:08:30 PM,134,0,112.4,1,ACTIVE
259,2017-05-05,2:09:00 PM,40,0,119.95,1,ACTIVE
260,2017-05-05,2:09:30 PM,33,0,122.57,1,ACTIVE
261,2017-05-05,2:10:00 PM,185,0,119.95,1,ACTIVE
262,2017-05-05,2:10:30 PM,41,0,122.57,1,ACTIVE
263,2017-05-05,2:11:00 PM,70,0,125.26,1,ACTIVE
264,2017-05-05,2:11:30 PM,79,0,122.57,1,ACTIVE
265,2017-05-05,2:12:00 PM,36,0,122.57,1,ACTIVE
266,2017-05-05,2:12:30 PM,95,0,122.57,1,ACTIVE
267,2017-05-05,2:13:00 PM,204,0,119.95,1,ACTIVE
268,2017-05-05,2:13:30 PM,27,0,122.57,1,ACTIVE
269,2017-05-05,2:14:00 PM,120,0,122.57,1,ACTIVE
270,2017-05-05,2:14:30 PM,120,0,112.4,1,ACTIVE
271,2017-05-05,2:15:00 PM,63,0,122.57,1,ACTIVE
272,2017-05-05,2:15:30 PM,185,0,128,1,ACTIVE
273,2017-05-05,2:16:00 PM,95,0,128,1,ACTIVE
274,2017-05-05,2:16:30 PM,111,0,122.57,1,ACTIVE
275,2017-05-05,2:17:00 PM,27,0,119.95,1,ACTIVE
276,2017-05-05,2:17:30 PM,125,0,122.57,1,ACTIVE
277,2017-05-05,2:18:00 PM,172,0,112.4,1,ACTIVE
278,2017-05-05,2:18:30 PM,115,0,122.57,1,ACTIVE
279,2017-05-05,2:19:00 PM,139,0,119.95,1,ACTIVE
280,2017-05-05,2:19:30 PM,70,0,122.57,1,ACTIVE
281,2017-05-05,2:20:00 PM,98,0,122.57,1,ACTIVE
282,2017-05-05,2:20:30 PM,166,0,84.82,1,ACTIVE
283,2017-05-05,2:21:00 PM,179,0,92.49,1,ACTIVE
284,2017-05-05,2:21:30 PM,120,0,44.29,1,ACTIVE
285,2017-05-05,2:22:00 PM,160,0,94.52,1,ACTIVE
286,2017-05-05,2:22:30 PM,111,0,107.63,1,ACTIVE
287,2017-05-05,2:23:00 PM,134,0,114.86,1,ACTIVE
288,2017-05-05,2:23:30 PM,130,0,100.86,1,ACTIVE
289,2017-05-05,2:24:00 PM,115,0,107.63,1,ACTIVE
290,2017-05-05,2:24:30 PM,185,0,105.33,1,ACTIVE
291,2017-05-05,2:25:00 PM,172,0,112.4,1,ACTIVE
292,2017-05-05,2:25:30 PM,101,0,112.4,1,ACTIVE
293,2017-05-05,2:26:00 PM,134,0,119.95,1,ACTIVE
294,2017-05-05,2:26:30 PM,95,0,117.38,1,ACTIVE
295,2017-05-05,2:27:00 PM,57,0,119.95,1,ACTIVE
296,2017-05-05,2:27:30 PM,134,0,117.38,1,ACTIVE
297,2017-05-05,2:28:00 PM,179,0,112.4,1,ACTIVE
298,2017-05-05,2:28:30 PM,95,0,122.57,1,ACTIVE
299,2017-05-05,2:29:00 PM,101,0,59.97,1,ACTIVE
300,2017-05-05,2:29:30 PM,49,0,94.52,1,ACTIVE
301,2017-05-05,2:30:00 PM,130,0,119.95,1,ACTIVE
302,2017-05-05,2:30:30 PM,185,0,112.4,1,ACTIVE
303,2017-05-05,2:31:00 PM,130,0,119.95,1,ACTIVE
304,2017-05-05,2:31:30 PM,111,0,119.95,1,ACTIVE
305,2017-05-05,2:32:00 PM,95,0,88.57,1,ACTIVE
306,2017-05-05,2:32:30 PM,41,0,100.86,1,ACTIVE
307,2017-05-05,2:33:00 PM,73,0,122.57,1,ACTIVE
308,2017-05-05,2:33:30 PM,82,0,117.38,1,ACTIVE
309,2017-05-05,2:34:00 PM,134,0,119.95,1,ACTIVE
310,2017-05-05,2:34:30 PM,79,0,119.95,1,ACTIVE
311,2017-05-05,2:35:00 PM,204,0,100.86,1,ACTIVE
312,2017-05-05,2:35:30 PM,185,0,69.79,1,ACTIVE
313,2017-05-05,2:36:00 PM,79,0,119.95,1,ACTIVE
314,2017-05-05,2:36:30 PM,160,0,122.57,1,ACTIVE
315,2017-05-05,2:37:00 PM,101,0,119.95,1,ACTIVE
316,2017-05-05,2:37:30 PM,95,0,122.57,1,ACTIVE
317,2017-05-05,2:38:00 PM,76,0,117.38,1,ACTIVE
318,2017-05-05,2:38:30 PM,66,0,119.95,1,ACTIVE
319,2017-05-05,2:39:00 PM,63,0,119.95,1,ACTIVE
320,2017-05-05,2:39:30 PM,79,0,105.33,1,ACTIVE
321,2017-05-05,2:40:00 PM,134,0,114.86,1,ACTIVE
322,2017-05-05,2:40:30 PM,73,0,122.57,1,ACTIVE
323,2017-05-05,2:41:00 PM,30,0,119.95,1,ACTIVE
324,2017-05-05,2:41:30 PM,51,0,119.95,1,ACTIVE
325,2017-05-05,2:42:00 PM,43,0,128,1,ACTIVE
326,2017-05-05,2:42:30 PM,139,0,122.57,1,ACTIVE
327,2017-05-05,2:43:00 PM,70,0,119.95,1,ACTIVE
328,2017-05-05,2:43:30 PM,204,0,119.95,1,ACTIVE
329,2017-05-05,2:44:00 PM,198,0,125.26,1,ACTIVE
330,2017-05-05,2:44:30 PM,115,0,122.57,1,ACTIVE
331,2017-05-05,2:45:00 PM,115,0,119.95,1,ACTIVE
332,2017-05-05,2:45:30 PM,85,0,114.86,1,ACTIVE
333,2017-05-05,2:46:00 PM,6,0,128,1,ACTIVE
334,2017-05-05,2:46:30 PM,17,0,128,1,ACTIVE
335,2017-05-05,2:47:00 PM,106,0,125.26,1,ACTIVE
336,2017-05-05,2:47:30 PM,101,0,112.4,1,ACTIVE
337,2017-05-05,2:48:00 PM,2,0,128,1,ACTIVE
338,2017-05-05,2:48:30 PM,115,0,107.63,1,ACTIVE
339,2017-05-05,2:49:00 PM,198,0,114.86,1,ACTIVE
340,2017-05-05,2:49:30 PM,36,0,86.67,1,ACTIVE
341,2017-05-05,2:50:00 PM,85,0,112.4,1,ACTIVE
342,2017-05-05,2:50:30 PM,73,0,122.57,1,ACTIVE
343,2017-05-05,2:51:00 PM,82,0,125.26,1,ACTIVE
344,2017-05-05,2:51:30 PM,115,0,125.26,1,ACTIVE
345,2017-05-05,2:52:00 PM,60,0,125.26,1,ACTIVE
346,2017-05-05,2:52:30 PM,60,0,128,1,ACTIVE
347,2017-05-05,2:53:00 PM,106,0,125.26,1,ACTIVE
348,2017-05-05,2:53:30 PM,160,0,125.26,1,ACTIVE
349,2017-05-05,2:54:00 PM,98,0,125.26,1,ACTIVE
350,2017-05-05,2:54:30 PM,51,0,125.26,1,ACTIVE
351,2017-05-05,2:55:00 PM,46,0,125.26,1,ACTIVE
352,2017-05-05,2:55:30 PM,172,0,125.26,1,ACTIVE
353,2017-05-05,2:56:00 PM,92,0,125.26,1,ACTIVE
354,2017-05-05,2:56:30 PM,130,0,122.57,1,ACTIVE
355,2017-05-05,2:57:00 PM,160,0,119.95,1,ACTIVE
356,2017-05-05,2:57:30 PM,66,0,128,1,ACTIVE
357,2017-05-05,2:58:00 PM,63,0,125.26,1,ACTIVE
358,2017-05-05,2:58:30 PM,106,0,125.26,1,ACTIVE
359,2017-05-05,2:59:00 PM,139,0,109.99,1,ACTIVE
360,2017-05-05,2:59:30 PM,41,0,128,1,ACTIVE
361,2017-05-05,3:00:00 PM,166,0,100.86,1,ACTIVE
362,2017-05-05,3:00:30 PM,88,0,125.26,1,ACTIVE
363,2017-05-05,3:01:00 PM,79,0,125.26,1,ACTIVE
364,2017-05-05,3:01:30 PM,153,0,117.38,1,ACTIVE
365,2017-05-05,3:02:00 PM,98,0,122.57,1,ACTIVE
366,2017-05-05,3:02:30 PM,70,0,122.57,1,ACTIVE
367,2017-05-05,3:03:00 PM,134,0,117.38,1,ACTIVE
368,2017-05-05,3:03:30 PM,95,0,109.99,1,ACTIVE
369,2017-05-05,3:04:00 PM,125,0,114.86,1,ACTIVE
370,2017-05-05,3:04:30 PM,73,0,125.26,1,ACTIVE
371,2017-05-05,3:05:00 PM,2,0,128,1,ACTIVE
372,2017-05-05,3:05:30 PM,0,0,128,1,ACTIVE
373,2017-05-05,3:06:00 PM,3,0,130.8,0,ACTIVE
374,2017-05-05,3:06:30 PM,82,0,128,1,ACTIVE
375,2017-05-05,3:07:00 PM,11,0,128,1,ACTIVE
376,2017-05-05,3:07:30 PM,115,0,128,1,ACTIVE
377,2017-05-05,3:08:00 PM,14,0,128,1,ACTIVE
378,2017-05-05,3:08:30 PM,120,0,128,1,ACTIVE
379,2017-05-05,3:09:00 PM,125,0,125.26,1,ACTIVE
380,2017-05-05,3:09:30 PM,191,0,128,1,ACTIVE
381,2017-05-05,3:10:00 PM,57,0,125.26,1,ACTIVE
382,2017-05-05,3:10:30 PM,57,0,125.26,1,ACTIVE
383,2017-05-05,3:11:00 PM,441,0,72.88,1,ACTIVE
384,2017-05-05,3:11:30 PM,536,0,57.43,1,ACTIVE
