IPosition2,IPosition3,IPosition1,IPosition6,IPosition4,IPosition5,TrialsF1.thisRepN,TrialsF1.thisTrialN,TrialsF1.thisN,TrialsF1.thisIndex,TrialsM1.thisRepN,TrialsM1.thisTrialN,TrialsM1.thisN,TrialsM1.thisIndex,TrialsF2.thisRepN,TrialsF2.thisTrialN,TrialsF2.thisN,TrialsF2.thisIndex,TrialsM2.thisRepN,TrialsM2.thisTrialN,TrialsM2.thisN,TrialsM2.thisIndex,TrialsF3.thisRepN,TrialsF3.thisTrialN,TrialsF3.thisN,TrialsF3.thisIndex,TrialsM3.thisRepN,TrialsM3.thisTrialN,TrialsM3.thisN,TrialsM3.thisIndex,InstrKey_resp.keys,InstrKey_resp.rt,Image0 _Position,Image1 _Position,Image2 _Position,Image3 _Position,Center_image,condition,code,correct_answer,accuracy,Key_Resp.keys,Key_Resp.rt,BreakKey_resp.keys,BreakKey_resp.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,22.2821987483,,,,,,,,,,,,,,2017_Feb_09_1140,60.0028868384,FEMA4ImagesEEG,001,000004,
AFSA21.JPG,AFNE22.JPG,AFNE21.JPG,AFSA23.JPG,AFSA22.JPG,AFNE23.JPG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,AFSA20.jpg,AFNE08.jpg,AFSA09.jpg,AFNE17.jpg,AFNE17.jpg,FN,3,num_4,48,None,,,,2017_Feb_09_1140,60.0028868384,FEMA4ImagesEEG,001,000004,
AMSA21.JPG,AMNE22.JPG,AMNE21.JPG,AMSA23.JPG,AMSA22.JPG,AMNE23.JPG,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,AFSA18.jpg,AFNE04.jpg,AFSA20.jpg,AFNE14.jpg,AFSA20.jpg,FS,4,num_2,16,num_2,1.36679964536,,,2017_Feb_09_1140,60.0028868384,FEMA4ImagesEEG,001,000004,
AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFNE25.JPG,AFNE24.JPG,AFSA25.JPG,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,AFNE08.jpg,AFSA06.jpg,AFSA20.jpg,AFNE13.jpg,AFNE08.jpg,FN,3,num_8,48,None,,,,2017_Feb_09_1140,60.0028868384,FEMA4ImagesEEG,001,000004,
AMSA21.JPG,AMNE23.JPG,AMNE21.JPG,AMSA25.JPG,AMNE25.JPG,AMSA23.JPG,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,AFSA16.jpg,AFSA05.jpg,AFNE06.jpg,AFNE20.jpg,AFSA16.jpg,FS,4,num_8,48,None,,,,2017_Feb_09_1140,60.0028868384,FEMA4ImagesEEG,001,000004,
AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMNE25.JPG,AMNE24.JPG,AMSA25.JPG,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,AFSA13.jpg,AFNE05.jpg,AFSA20.jpg,AFNE07.jpg,AFSA20.jpg,FS,4,num_2,48,None,,,,2017_Feb_09_1140,60.0028868384,FEMA4ImagesEEG,001,000004,
AFSA21.JPG,AFNE23.JPG,AFNE21.JPG,AFSA25.JPG,AFNE25.JPG,AFSA23.JPG,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,AFSA04.jpg,AFNE12.jpg,AFSA11.jpg,AFNE16.jpg,AFNE16.jpg,FN,3,num_4,16,num_4,2.25000256579,,,2017_Feb_09_1140,60.0028868384,FEMA4ImagesEEG,001,000004,
AFNE23.JPG,AFNE24.JPG,AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFSA23.JPG,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,AFSA04.jpg,AFNE16.jpg,AFNE18.jpg,AFSA06.jpg,AFSA04.jpg,FS,4,num_8,48,None,,,,2017_Feb_09_1140,60.0028868384,FEMA4ImagesEEG,001,000004,
AMNE23.JPG,AMNE24.JPG,AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMSA23.JPG,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,AFNE08.jpg,AFNE20.jpg,AFSA15.jpg,AFSA16.jpg,AFNE08.jpg,FN,3,num_8,48,None,,,,2017_Feb_09_1140,60.0028868384,FEMA4ImagesEEG,001,000004,
AMSA25.JPG,AMNE24.JPG,AMSA24.JPG,AMNE26.JPG,AMSA21.JPG,AMNE25.JPG,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,AFNE15.jpg,AFNE03.jpg,AFSA16.jpg,AFSA10.jpg,AFSA16.jpg,FS,4,num_2,32,num_8,1.8500881393,,,2017_Feb_09_1140,60.0028868384,FEMA4ImagesEEG,001,000004,
AFSA25.JPG,AFNE24.JPG,AFSA24.JPG,AFNE21.JPG,AFSA21.JPG,AFNE25.JPG,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,AFNE14.jpg,AFNE11.jpg,AFSA20.jpg,AFSA04.jpg,AFSA20.jpg,FS,4,num_2,48,None,,,,2017_Feb_09_1140,60.0028868384,FEMA4ImagesEEG,001,000004,
AFSA21.JPG,AFNE22.JPG,AFNE21.JPG,AFSA23.JPG,AFSA22.JPG,AFNE23.JPG,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,AMSA06.jpg,AMSA20.jpg,AMNE18.jpg,AMNE17.jpg,AMSA06.jpg,MS,2,num_8,32,num_2,1.3834136466,,,2017_Feb_09_1140,60.0028868384,FEMA4ImagesEEG,001,000004,
AMSA21.JPG,AMNE22.JPG,AMNE21.JPG,AMSA23.JPG,AMSA22.JPG,AMNE23.JPG,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,AMSA17.jpg,AMSA11.jpg,AMNE17.jpg,AMNE07.jpg,AMSA17.jpg,MS,2,num_8,32,num_6,1.15009211656,,,2017_Feb_09_1140,60.0028868384,FEMA4ImagesEEG,001,000004,
AMSA21.JPG,AMNE23.JPG,AMNE21.JPG,AMSA25.JPG,AMNE25.JPG,AMSA23.JPG,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,AMNE12.jpg,AMSA20.jpg,AMNE13.jpg,AMSA05.jpg,AMNE13.jpg,MN,1,num_2,32,num_8,1.33342538564,,,2017_Feb_09_1140,60.0028868384,FEMA4ImagesEEG,001,000004,
AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFNE25.JPG,AFNE24.JPG,AFSA25.JPG,,,,,0,3,3,6,,,,,,,,,,,,,,,,,,,AMNE05.jpg,AMSA17.jpg,AMSA10.jpg,AMNE12.jpg,AMSA10.jpg,MS,2,num_2,16,num_2,1.60007338529,,,2017_Feb_09_1140,60.0028868384,FEMA4ImagesEEG,001,000004,
