IPosition2,IPosition3,IPosition1,IPosition6,IPosition4,IPosition5,TrialsM1.thisRepN,TrialsM1.thisTrialN,TrialsM1.thisN,TrialsM1.thisIndex,TrialsF1.thisRepN,TrialsF1.thisTrialN,TrialsF1.thisN,TrialsF1.thisIndex,TrialsM2.thisRepN,TrialsM2.thisTrialN,TrialsM2.thisN,TrialsM2.thisIndex,TrialsF2.thisRepN,TrialsF2.thisTrialN,TrialsF2.thisN,TrialsF2.thisIndex,TrialsM3.thisRepN,TrialsM3.thisTrialN,TrialsM3.thisN,TrialsM3.thisIndex,TrialsF3.thisRepN,TrialsF3.thisTrialN,TrialsF3.thisN,TrialsF3.thisIndex,InstrKey_resp.keys,InstrKey_resp.rt,Image0 _Position,Image1 _Position,Image2 _Position,Image3 _Position,Center_image,condition,code,correct_answer,accuracy,Key_Resp.keys,Key_Resp.rt,BreakKey_resp.keys,BreakKey_resp.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,19.6490262811,,,,,,,,,,,,,,2017_Oct_04_1115,60.0081414919,MAFE4ImagesEEG,001,101914,
AMSA25.JPG,AMNE24.JPG,AMSA24.JPG,AMNE26.JPG,AMSA21.JPG,AMNE25.JPG,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,AMSA17.jpg,AMNE19.jpg,AMNE12.jpg,AMSA19.jpg,AMNE12.jpg,MN,1,num_2,32,num_4,1.48339031282,,,2017_Oct_04_1115,60.0081414919,MAFE4ImagesEEG,001,101914,
AMNE23.JPG,AMNE24.JPG,AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMSA23.JPG,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,AMNE03.jpg,AMNE17.jpg,AMSA05.jpg,AMSA17.jpg,AMNE03.jpg,MN,1,num_8,16,num_8,0.850093447632,,,2017_Oct_04_1115,60.0081414919,MAFE4ImagesEEG,001,101914,
AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFNE25.JPG,AFNE24.JPG,AFSA25.JPG,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,AMNE14.jpg,AMSA09.jpg,AMNE12.jpg,AMSA12.jpg,AMSA12.jpg,MS,2,num_4,16,num_4,1.03347404202,,,2017_Oct_04_1115,60.0081414919,MAFE4ImagesEEG,001,101914,
AFNE23.JPG,AFNE24.JPG,AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFSA23.JPG,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,AMSA09.jpg,AMNE11.jpg,AMNE16.jpg,AMSA17.jpg,AMNE16.jpg,MN,1,num_2,32,num_8,0.83342265946,,,2017_Oct_04_1115,60.0081414919,MAFE4ImagesEEG,001,101914,
AFSA21.JPG,AFNE23.JPG,AFNE21.JPG,AFSA25.JPG,AFNE25.JPG,AFSA23.JPG,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,AMSA02.jpg,AMNE10.jpg,AMSA16.jpg,AMNE08.jpg,AMNE08.jpg,MN,1,num_4,32,num_2,2.01665924153,,,2017_Oct_04_1115,60.0081414919,MAFE4ImagesEEG,001,101914,
AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMNE25.JPG,AMNE24.JPG,AMSA25.JPG,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,AMSA01.jpg,AMSA02.jpg,AMNE04.jpg,AMNE15.jpg,AMSA01.jpg,MS,2,num_8,16,num_8,0.766577853734,,,2017_Oct_04_1115,60.0081414919,MAFE4ImagesEEG,001,101914,
AFSA25.JPG,AFNE24.JPG,AFSA24.JPG,AFNE21.JPG,AFSA21.JPG,AFNE25.JPG,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,AMSA07.jpg,AMNE18.jpg,AMSA01.jpg,AMNE06.jpg,AMNE18.jpg,MN,1,num_6,16,num_6,1.33340870726,,,2017_Oct_04_1115,60.0081414919,MAFE4ImagesEEG,001,101914,
AMSA21.JPG,AMNE23.JPG,AMNE21.JPG,AMSA25.JPG,AMNE25.JPG,AMSA23.JPG,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,AMSA19.jpg,AMNE12.jpg,AMNE05.jpg,AMSA15.jpg,AMSA19.jpg,MS,2,num_8,32,num_4,1.66658423645,,,2017_Oct_04_1115,60.0081414919,MAFE4ImagesEEG,001,101914,
AFSA21.JPG,AFNE22.JPG,AFNE21.JPG,AFSA23.JPG,AFSA22.JPG,AFNE23.JPG,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,AMNE20.jpg,AMSA06.jpg,AMNE13.jpg,AMSA19.jpg,AMSA19.jpg,MS,2,num_4,32,num_6,1.16705941292,,,2017_Oct_04_1115,60.0081414919,MAFE4ImagesEEG,001,101914,
AMSA21.JPG,AMNE22.JPG,AMNE21.JPG,AMSA23.JPG,AMSA22.JPG,AMNE23.JPG,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,AMNE17.jpg,AMSA12.jpg,AMNE12.jpg,AMSA17.jpg,AMSA12.jpg,MS,2,num_6,32,num_4,1.21678792247,,,2017_Oct_04_1115,60.0081414919,MAFE4ImagesEEG,001,101914,
AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMNE25.JPG,AMNE24.JPG,AMSA25.JPG,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,AFSA03.jpg,AFNE01.jpg,AFNE11.jpg,AFSA09.jpg,AFSA03.jpg,FS,4,num_8,16,num_8,0.816742569819,,,2017_Oct_04_1115,60.0081414919,MAFE4ImagesEEG,001,101914,
AMNE23.JPG,AMNE24.JPG,AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMSA23.JPG,,,,,0,1,1,9,,,,,,,,,,,,,,,,,,,AFSA20.jpg,AFSA16.jpg,AFNE07.jpg,AFNE15.jpg,AFSA16.jpg,FS,4,num_6,32,num_2,1.96666964956,,,2017_Oct_04_1115,60.0081414919,MAFE4ImagesEEG,001,101914,
AMSA25.JPG,AMNE24.JPG,AMSA24.JPG,AMNE26.JPG,AMSA21.JPG,AMNE25.JPG,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,AFSA06.jpg,AFNE16.jpg,AFNE07.jpg,AFSA02.jpg,AFNE16.jpg,FN,3,num_6,32,num_2,0.950073273081,,,2017_Oct_04_1115,60.0081414919,MAFE4ImagesEEG,001,101914,
