IPosition2,IPosition3,IPosition1,IPosition6,IPosition4,IPosition5,TrialsF1.thisRepN,TrialsF1.thisTrialN,TrialsF1.thisN,TrialsF1.thisIndex,TrialsM1.thisRepN,TrialsM1.thisTrialN,TrialsM1.thisN,TrialsM1.thisIndex,TrialsF2.thisRepN,TrialsF2.thisTrialN,TrialsF2.thisN,TrialsF2.thisIndex,TrialsM2.thisRepN,TrialsM2.thisTrialN,TrialsM2.thisN,TrialsM2.thisIndex,TrialsF3.thisRepN,TrialsF3.thisTrialN,TrialsF3.thisN,TrialsF3.thisIndex,TrialsM3.thisRepN,TrialsM3.thisTrialN,TrialsM3.thisN,TrialsM3.thisIndex,InstrKey_resp.keys,InstrKey_resp.rt,Image0 _Position,Image1 _Position,Image2 _Position,Image3 _Position,Center_image,condition,code,correct_answer,accuracy,Key_Resp.keys,Key_Resp.rt,BreakKey_resp.keys,BreakKey_resp.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,6.5497562536,,,,,,,,,,,,,,2017_Aug_02_1545,60.004099338,FEMA4ImagesEEG,001,201088,
AFSA25.JPG,AFNE24.JPG,AFSA24.JPG,AFNE21.JPG,AFSA21.JPG,AFNE25.JPG,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,AFSA13.jpg,AFNE19.jpg,AFSA18.jpg,AFNE17.jpg,AFNE19.jpg,FN,3,num_6,32,num_4,1.43366340687,,,2017_Aug_02_1545,60.004099338,FEMA4ImagesEEG,001,201088,
AMNE23.JPG,AMNE24.JPG,AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMSA23.JPG,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,AFNE04.jpg,AFNE14.jpg,AFSA04.jpg,AFSA19.jpg,AFSA19.jpg,FS,4,num_4,16,num_4,0.916776279686,,,2017_Aug_02_1545,60.004099338,FEMA4ImagesEEG,001,201088,
AFNE23.JPG,AFNE24.JPG,AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFSA23.JPG,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,AFNE09.jpg,AFNE12.jpg,AFSA05.jpg,AFSA18.jpg,AFNE12.jpg,FN,3,num_6,16,num_6,0.866763273487,,,2017_Aug_02_1545,60.004099338,FEMA4ImagesEEG,001,201088,
AFSA21.JPG,AFNE23.JPG,AFNE21.JPG,AFSA25.JPG,AFNE25.JPG,AFSA23.JPG,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,AFNE13.jpg,AFSA11.jpg,AFNE14.jpg,AFSA08.jpg,AFNE14.jpg,FN,3,num_2,32,num_8,0.966768437531,,,2017_Aug_02_1545,60.004099338,FEMA4ImagesEEG,001,201088,
AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFNE25.JPG,AFNE24.JPG,AFSA25.JPG,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,AFSA18.jpg,AFSA01.jpg,AFNE08.jpg,AFNE20.jpg,AFSA01.jpg,FS,4,num_6,32,num_8,1.2167936957,,,2017_Aug_02_1545,60.004099338,FEMA4ImagesEEG,001,201088,
AMSA21.JPG,AMNE23.JPG,AMNE21.JPG,AMSA25.JPG,AMNE25.JPG,AMSA23.JPG,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,AFNE11.jpg,AFSA01.jpg,AFNE19.jpg,AFSA16.jpg,AFSA01.jpg,FS,4,num_6,16,num_6,0.800131118624,,,2017_Aug_02_1545,60.004099338,FEMA4ImagesEEG,001,201088,
AMSA25.JPG,AMNE24.JPG,AMSA24.JPG,AMNE26.JPG,AMSA21.JPG,AMNE25.JPG,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,AFSA15.jpg,AFNE09.jpg,AFSA13.jpg,AFNE11.jpg,AFNE09.jpg,FN,3,num_6,16,num_6,0.966664838372,,,2017_Aug_02_1545,60.004099338,FEMA4ImagesEEG,001,201088,
AMSA21.JPG,AMNE22.JPG,AMNE21.JPG,AMSA23.JPG,AMSA22.JPG,AMNE23.JPG,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,AFSA07.jpg,AFNE09.jpg,AFNE08.jpg,AFSA01.jpg,AFNE09.jpg,FN,3,num_6,16,num_6,1.56670384039,,,2017_Aug_02_1545,60.004099338,FEMA4ImagesEEG,001,201088,
AFSA21.JPG,AFNE22.JPG,AFNE21.JPG,AFSA23.JPG,AFSA22.JPG,AFNE23.JPG,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,AFSA04.jpg,AFNE16.jpg,AFNE20.jpg,AFSA14.jpg,AFNE16.jpg,FN,3,num_6,16,num_6,0.833436130546,,,2017_Aug_02_1545,60.004099338,FEMA4ImagesEEG,001,201088,
AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMNE25.JPG,AMNE24.JPG,AMSA25.JPG,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,AFNE06.jpg,AFNE08.jpg,AFSA17.jpg,AFSA12.jpg,AFSA12.jpg,FS,4,num_4,16,num_4,1.41666770889,,,2017_Aug_02_1545,60.004099338,FEMA4ImagesEEG,001,201088,
AMSA25.JPG,AMNE24.JPG,AMSA24.JPG,AMNE26.JPG,AMSA21.JPG,AMNE25.JPG,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,AMSA18.jpg,AMSA01.jpg,AMNE19.jpg,AMNE08.jpg,AMNE08.jpg,MN,1,num_4,16,num_4,1.01674840739,,,2017_Aug_02_1545,60.004099338,FEMA4ImagesEEG,001,201088,
AMSA21.JPG,AMNE23.JPG,AMNE21.JPG,AMSA25.JPG,AMNE25.JPG,AMSA23.JPG,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,AMNE06.jpg,AMNE12.jpg,AMSA10.jpg,AMSA18.jpg,AMSA10.jpg,MS,2,num_2,16,num_2,1.08370354772,,,2017_Aug_02_1545,60.004099338,FEMA4ImagesEEG,001,201088,
AFSA21.JPG,AFNE23.JPG,AFNE21.JPG,AFSA25.JPG,AFNE25.JPG,AFSA23.JPG,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,AMSA16.jpg,AMNE04.jpg,AMSA09.jpg,AMNE08.jpg,AMNE08.jpg,MN,1,num_4,16,num_4,0.950128119672,,,2017_Aug_02_1545,60.004099338,FEMA4ImagesEEG,001,201088,
AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFNE25.JPG,AFNE24.JPG,AFSA25.JPG,,,,,0,3,3,6,,,,,,,,,,,,,,,,,,,AMNE12.jpg,AMSA02.jpg,AMNE03.jpg,AMSA08.jpg,AMSA08.jpg,MS,2,num_4,32,num_6,0.816773681436,,,2017_Aug_02_1545,60.004099338,FEMA4ImagesEEG,001,201088,
AMSA21.JPG,AMNE22.JPG,AMNE21.JPG,AMSA23.JPG,AMSA22.JPG,AMNE23.JPG,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,AMNE07.jpg,AMNE09.jpg,AMSA14.jpg,AMSA12.jpg,AMNE09.jpg,MN,1,num_6,32,num_8,1.25007882179,,,2017_Aug_02_1545,60.004099338,FEMA4ImagesEEG,001,201088,
AFSA25.JPG,AFNE24.JPG,AFSA24.JPG,AFNE21.JPG,AFSA21.JPG,AFNE25.JPG,,,,,0,5,5,2,,,,,,,,,,,,,,,,,,,AMNE13.jpg,AMSA11.jpg,AMSA02.jpg,AMNE18.jpg,AMNE18.jpg,MN,1,num_4,32,num_2,1.30012550554,,,2017_Aug_02_1545,60.004099338,FEMA4ImagesEEG,001,201088,
AFSA21.JPG,AFNE22.JPG,AFNE21.JPG,AFSA23.JPG,AFSA22.JPG,AFNE23.JPG,,,,,0,6,6,0,,,,,,,,,,,,,,,,,,,AMSA11.jpg,AMNE08.jpg,AMSA02.jpg,AMNE09.jpg,AMNE09.jpg,MN,1,num_4,16,num_4,1.60007171752,,,2017_Aug_02_1545,60.004099338,FEMA4ImagesEEG,001,201088,
AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMNE25.JPG,AMNE24.JPG,AMSA25.JPG,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,AMSA18.jpg,AMSA06.jpg,AMNE13.jpg,AMNE08.jpg,AMSA06.jpg,MS,2,num_6,16,num_6,0.766827710206,,,2017_Aug_02_1545,60.004099338,FEMA4ImagesEEG,001,201088,
