IPosition2,IPosition3,IPosition1,IPosition6,IPosition4,IPosition5,TrialsM1.thisRepN,TrialsM1.thisTrialN,TrialsM1.thisN,TrialsM1.thisIndex,TrialsF1.thisRepN,TrialsF1.thisTrialN,TrialsF1.thisN,TrialsF1.thisIndex,TrialsM2.thisRepN,TrialsM2.thisTrialN,TrialsM2.thisN,TrialsM2.thisIndex,TrialsF2.thisRepN,TrialsF2.thisTrialN,TrialsF2.thisN,TrialsF2.thisIndex,TrialsM3.thisRepN,TrialsM3.thisTrialN,TrialsM3.thisN,TrialsM3.thisIndex,TrialsF3.thisRepN,TrialsF3.thisTrialN,TrialsF3.thisN,TrialsF3.thisIndex,InstrKey_resp.keys,InstrKey_resp.rt,Image0 _Position,Image1 _Position,Image2 _Position,Image3 _Position,Center_image,condition,code,correct_answer,accuracy,Key_Resp.keys,Key_Resp.rt,BreakKey_resp.keys,BreakKey_resp.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,10.916121649,,,,,,,,,,,,,,2017_Jul_19_1129,60.01218418,MAFE4ImagesEEG,001,200970,
AFSA25.JPG,AFNE24.JPG,AFSA24.JPG,AFNE21.JPG,AFSA21.JPG,AFNE25.JPG,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,AMSA10.jpg,AMNE08.jpg,AMNE05.jpg,AMSA04.jpg,AMSA04.jpg,MS,2,num_4,16,num_4,0.883441438811,,,2017_Jul_19_1129,60.01218418,MAFE4ImagesEEG,001,200970,
AFNE23.JPG,AFNE24.JPG,AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFSA23.JPG,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,AMNE05.jpg,AMSA08.jpg,AMNE17.jpg,AMSA04.jpg,AMSA08.jpg,MS,2,num_6,32,num_8,1.1667338617,,,2017_Jul_19_1129,60.01218418,MAFE4ImagesEEG,001,200970,
AMSA25.JPG,AMNE24.JPG,AMSA24.JPG,AMNE26.JPG,AMSA21.JPG,AMNE25.JPG,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,AMSA10.jpg,AMSA18.jpg,AMNE04.jpg,AMNE10.jpg,AMNE04.jpg,MN,1,num_2,16,num_2,1.16672071136,,,2017_Jul_19_1129,60.01218418,MAFE4ImagesEEG,001,200970,
AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFNE25.JPG,AFNE24.JPG,AFSA25.JPG,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,AMSA19.jpg,AMNE20.jpg,AMSA15.jpg,AMNE06.jpg,AMNE20.jpg,MN,1,num_6,16,num_6,0.883421873645,,,2017_Jul_19_1129,60.01218418,MAFE4ImagesEEG,001,200970,
AFSA21.JPG,AFNE23.JPG,AFNE21.JPG,AFSA25.JPG,AFNE25.JPG,AFSA23.JPG,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,AMSA03.jpg,AMNE10.jpg,AMSA15.jpg,AMNE17.jpg,AMSA03.jpg,MS,2,num_8,32,num_2,1.6333879554,,,2017_Jul_19_1129,60.01218418,MAFE4ImagesEEG,001,200970,
AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMNE25.JPG,AMNE24.JPG,AMSA25.JPG,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,AMSA15.jpg,AMSA03.jpg,AMNE15.jpg,AMNE01.jpg,AMSA03.jpg,MS,2,num_6,32,num_4,0.71674414142,,,2017_Jul_19_1129,60.01218418,MAFE4ImagesEEG,001,200970,
AMNE23.JPG,AMNE24.JPG,AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMSA23.JPG,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,AMNE02.jpg,AMNE01.jpg,AMSA06.jpg,AMSA09.jpg,AMNE01.jpg,MN,1,num_6,16,num_6,1.2000924373,,,2017_Jul_19_1129,60.01218418,MAFE4ImagesEEG,001,200970,
AFSA21.JPG,AFNE22.JPG,AFNE21.JPG,AFSA23.JPG,AFSA22.JPG,AFNE23.JPG,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,AMNE14.jpg,AMSA01.jpg,AMNE07.jpg,AMSA09.jpg,AMSA09.jpg,MS,2,num_4,32,num_8,0.766460462852,,,2017_Jul_19_1129,60.01218418,MAFE4ImagesEEG,001,200970,
AMSA21.JPG,AMNE22.JPG,AMNE21.JPG,AMSA23.JPG,AMSA22.JPG,AMNE23.JPG,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,AMSA03.jpg,AMNE06.jpg,AMSA10.jpg,AMNE20.jpg,AMSA03.jpg,MS,2,num_8,32,num_2,1.41692879153,,,2017_Jul_19_1129,60.01218418,MAFE4ImagesEEG,001,200970,
