IPosition2,IPosition3,IPosition1,IPosition6,IPosition4,IPosition5,TrialsM1.thisRepN,TrialsM1.thisTrialN,TrialsM1.thisN,TrialsM1.thisIndex,TrialsF1.thisRepN,TrialsF1.thisTrialN,TrialsF1.thisN,TrialsF1.thisIndex,TrialsM2.thisRepN,TrialsM2.thisTrialN,TrialsM2.thisN,TrialsM2.thisIndex,TrialsF2.thisRepN,TrialsF2.thisTrialN,TrialsF2.thisN,TrialsF2.thisIndex,TrialsM3.thisRepN,TrialsM3.thisTrialN,TrialsM3.thisN,TrialsM3.thisIndex,TrialsF3.thisRepN,TrialsF3.thisTrialN,TrialsF3.thisN,TrialsF3.thisIndex,InstrKey_resp.keys,InstrKey_resp.rt,Image0 _Position,Image1 _Position,Image2 _Position,Image3 _Position,Center_image,condition,code,correct_answer,accuracy,Key_Resp.keys,Key_Resp.rt,BreakKey_resp.keys,BreakKey_resp.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,128.774062862,,,,,,,,,,,,,,2017_Mar_06_1936,59.9967671624,MAFE4ImagesEEG,001,100048,
AFSA21.JPG,AFNE23.JPG,AFNE21.JPG,AFSA25.JPG,AFNE25.JPG,AFSA23.JPG,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,AMSA17.jpg,AMNE17.jpg,AMNE08.jpg,AMSA06.jpg,AMNE08.jpg,MN,1,num_2,48,None,,,,2017_Mar_06_1936,59.9967671624,MAFE4ImagesEEG,001,100048,
AMSA21.JPG,AMNE23.JPG,AMNE21.JPG,AMSA25.JPG,AMNE25.JPG,AMSA23.JPG,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,AMNE17.jpg,AMSA03.jpg,AMNE15.jpg,AMSA05.jpg,AMNE17.jpg,MN,1,num_8,16,num_8,2.29601814365,,,2017_Mar_06_1936,59.9967671624,MAFE4ImagesEEG,001,100048,
AFSA21.JPG,AFNE22.JPG,AFNE21.JPG,AFSA23.JPG,AFSA22.JPG,AFNE23.JPG,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,AMSA19.jpg,AMNE19.jpg,AMNE17.jpg,AMSA17.jpg,AMSA17.jpg,MS,2,num_4,32,num_2,1.5664226478,,,2017_Mar_06_1936,59.9967671624,MAFE4ImagesEEG,001,100048,
AFSA25.JPG,AFNE24.JPG,AFSA24.JPG,AFNE21.JPG,AFSA21.JPG,AFNE25.JPG,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,AMSA02.jpg,AMNE11.jpg,AMSA19.jpg,AMNE20.jpg,AMNE20.jpg,MN,1,num_4,16,num_4,2.38334276341,,,2017_Mar_06_1936,59.9967671624,MAFE4ImagesEEG,001,100048,
AMSA25.JPG,AMNE24.JPG,AMSA24.JPG,AMNE26.JPG,AMSA21.JPG,AMNE25.JPG,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,AMNE12.jpg,AMSA20.jpg,AMNE17.jpg,AMSA08.jpg,AMNE17.jpg,MN,1,num_2,32,num_6,2.73368396563,,,2017_Mar_06_1936,59.9967671624,MAFE4ImagesEEG,001,100048,
AMNE23.JPG,AMNE24.JPG,AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMSA23.JPG,0,5,5,9,,,,,,,,,,,,,,,,,,,,,,,AMSA18.jpg,AMSA12.jpg,AMNE04.jpg,AMNE19.jpg,AMSA18.jpg,MS,2,num_8,16,num_8,2.13345662598,,,2017_Mar_06_1936,59.9967671624,MAFE4ImagesEEG,001,100048,
AFNE23.JPG,AFNE24.JPG,AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFSA23.JPG,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,AMNE03.jpg,AMNE05.jpg,AMSA09.jpg,AMSA02.jpg,AMSA02.jpg,MS,2,num_4,16,num_4,2.31661412911,,,2017_Mar_06_1936,59.9967671624,MAFE4ImagesEEG,001,100048,
AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFNE25.JPG,AFNE24.JPG,AFSA25.JPG,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,AMNE19.jpg,AMSA01.jpg,AMSA17.jpg,AMNE14.jpg,AMSA17.jpg,MS,2,num_2,16,num_2,1.04996965779,,,2017_Mar_06_1936,59.9967671624,MAFE4ImagesEEG,001,100048,
AMSA21.JPG,AMNE22.JPG,AMNE21.JPG,AMSA23.JPG,AMSA22.JPG,AMNE23.JPG,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,AMSA04.jpg,AMNE03.jpg,AMNE20.jpg,AMSA16.jpg,AMSA16.jpg,MS,2,num_4,16,num_4,1.48327085283,,,2017_Mar_06_1936,59.9967671624,MAFE4ImagesEEG,001,100048,
AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMNE25.JPG,AMNE24.JPG,AMSA25.JPG,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,AMNE09.jpg,AMSA04.jpg,AMSA18.jpg,AMNE13.jpg,AMNE09.jpg,MN,1,num_8,32,num_4,1.9833821496,,,2017_Mar_06_1936,59.9967671624,MAFE4ImagesEEG,001,100048,
AMSA21.JPG,AMNE23.JPG,AMNE21.JPG,AMSA25.JPG,AMNE25.JPG,AMSA23.JPG,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,AFSA15.jpg,AFNE02.jpg,AFNE11.jpg,AFSA10.jpg,AFNE11.jpg,FN,3,num_2,16,num_2,1.30017396947,,,2017_Mar_06_1936,59.9967671624,MAFE4ImagesEEG,001,100048,
AMSA25.JPG,AMNE24.JPG,AMSA24.JPG,AMNE26.JPG,AMSA21.JPG,AMNE25.JPG,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,AFSA20.jpg,AFSA15.jpg,AFNE18.jpg,AFNE10.jpg,AFSA20.jpg,FS,4,num_8,16,num_8,2.39971204009,,,2017_Mar_06_1936,59.9967671624,MAFE4ImagesEEG,001,100048,
AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMNE25.JPG,AMNE24.JPG,AMSA25.JPG,,,,,0,2,2,7,,,,,,,,,,,,,,,,,,,AFNE19.jpg,AFSA17.jpg,AFSA06.jpg,AFNE20.jpg,AFSA17.jpg,FS,4,num_6,16,num_6,2.50001699897,,,2017_Mar_06_1936,59.9967671624,MAFE4ImagesEEG,001,100048,
AFNE23.JPG,AFNE24.JPG,AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFSA23.JPG,,,,,0,3,3,8,,,,,,,,,,,,,,,,,,,AFSA16.jpg,AFSA15.jpg,AFNE05.jpg,AFNE19.jpg,AFSA16.jpg,FS,4,num_8,32,num_4,1.28347689658,,,2017_Mar_06_1936,59.9967671624,MAFE4ImagesEEG,001,100048,
