IPosition2,IPosition3,IPosition1,IPosition6,IPosition4,IPosition5,TrialsF1.thisRepN,TrialsF1.thisTrialN,TrialsF1.thisN,TrialsF1.thisIndex,TrialsM1.thisRepN,TrialsM1.thisTrialN,TrialsM1.thisN,TrialsM1.thisIndex,TrialsF2.thisRepN,TrialsF2.thisTrialN,TrialsF2.thisN,TrialsF2.thisIndex,TrialsM2.thisRepN,TrialsM2.thisTrialN,TrialsM2.thisN,TrialsM2.thisIndex,TrialsF3.thisRepN,TrialsF3.thisTrialN,TrialsF3.thisN,TrialsF3.thisIndex,TrialsM3.thisRepN,TrialsM3.thisTrialN,TrialsM3.thisN,TrialsM3.thisIndex,InstrKey_resp.keys,InstrKey_resp.rt,Image0 _Position,Image1 _Position,Image2 _Position,Image3 _Position,Center_image,condition,code,correct_answer,accuracy,Key_Resp.keys,BreakKey_resp.keys,BreakKey_resp.rt,Key_Resp.rt,date,frameRate,expName,session,participant,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,2,6,26,0,,,,,,,,,,,AMNE19.jpg,AMSA11.jpg,AMSA18.jpg,AMNE08.jpg,AMSA18.jpg,MS,2,num_2,32,num_4,,,0.683470561984,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,2,7,27,9,,,,,,,,,,,AMSA15.jpg,AMSA11.jpg,AMNE02.jpg,AMNE12.jpg,AMNE02.jpg,MN,1,num_2,16,num_2,,,0.967078913935,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,2,8,28,2,,,,,,,,,,,AMSA18.jpg,AMSA10.jpg,AMNE13.jpg,AMNE06.jpg,AMNE13.jpg,MN,1,num_2,16,num_2,,,3.79990724195,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,2,9,29,6,,,,,,,,,,,AMNE20.jpg,AMNE12.jpg,AMSA05.jpg,AMSA13.jpg,AMNE20.jpg,MN,1,num_8,16,num_8,,,0.633357485058,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,3,0,30,2,,,,,,,,,,,AMSA10.jpg,AMNE05.jpg,AMSA20.jpg,AMNE03.jpg,AMSA20.jpg,MS,2,num_2,16,num_2,,,0.516783528321,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,3,1,31,4,,,,,,,,,,,AMSA03.jpg,AMNE12.jpg,AMSA12.jpg,AMNE05.jpg,AMNE05.jpg,MN,1,num_4,32,num_6,,,1.08343637112,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,3,2,32,6,,,,,,,,,,,AMSA03.jpg,AMSA02.jpg,AMNE08.jpg,AMNE09.jpg,AMNE08.jpg,MN,1,num_2,32,num_6,,,1.20011873799,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,3,3,33,5,,,,,,,,,,,AMSA03.jpg,AMNE06.jpg,AMNE05.jpg,AMSA08.jpg,AMSA08.jpg,MS,2,num_4,16,num_4,,,0.70008554135,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,3,4,34,8,,,,,,,,,,,AMSA17.jpg,AMNE18.jpg,AMNE04.jpg,AMSA01.jpg,AMNE18.jpg,MN,1,num_6,32,num_2,,,1.28341494565,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,3,5,35,7,,,,,,,,,,,AMNE09.jpg,AMSA08.jpg,AMNE03.jpg,AMSA03.jpg,AMNE09.jpg,MN,1,num_8,32,num_6,,,0.866791819455,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,3,6,36,0,,,,,,,,,,,AMNE14.jpg,AMSA14.jpg,AMSA02.jpg,AMNE08.jpg,AMNE08.jpg,MN,1,num_4,16,num_4,,,0.983504977426,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,3,7,37,1,,,,,,,,,,,AMNE09.jpg,AMSA08.jpg,AMSA12.jpg,AMNE08.jpg,AMSA12.jpg,MS,2,num_2,16,num_2,,,1.00042786734,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,3,8,38,9,,,,,,,,,,,AMNE18.jpg,AMSA19.jpg,AMSA13.jpg,AMNE03.jpg,AMNE18.jpg,MN,1,num_8,32,num_4,,,1.03348206053,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,3,9,39,3,,,,,,,,,,,AMNE04.jpg,AMSA11.jpg,AMSA18.jpg,AMNE08.jpg,AMSA11.jpg,MS,2,num_6,16,num_6,,,0.816779134155,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,4,0,40,8,,,,,,,,,,,AMNE14.jpg,AMSA03.jpg,AMSA16.jpg,AMNE16.jpg,AMNE14.jpg,MN,1,num_8,16,num_8,,,0.616775541916,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,4,1,41,1,,,,,,,,,,,AMNE08.jpg,AMSA09.jpg,AMNE11.jpg,AMSA11.jpg,AMSA11.jpg,MS,2,num_4,32,num_8,,,0.900206524588,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,4,2,42,2,,,,,,,,,,,AMNE03.jpg,AMNE16.jpg,AMSA09.jpg,AMSA07.jpg,AMNE03.jpg,MN,1,num_8,32,num_2,,,0.733548036776,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,4,3,43,3,,,,,,,,,,,AMSA02.jpg,AMNE16.jpg,AMSA08.jpg,AMNE05.jpg,AMNE16.jpg,MN,1,num_6,32,num_4,,,1.08345112513,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,4,4,44,0,,,,,,,,,,,AMNE07.jpg,AMSA16.jpg,AMSA13.jpg,AMNE15.jpg,AMNE07.jpg,MN,1,num_8,32,num_6,,,0.750293236633,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,4,5,45,9,,,,,,,,,,,AMSA15.jpg,AMNE14.jpg,AMNE09.jpg,AMSA17.jpg,AMNE14.jpg,MN,1,num_6,32,num_2,,,1.30008316791,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,4,6,46,5,,,,,,,,,,,AMSA01.jpg,AMSA02.jpg,AMNE17.jpg,AMNE05.jpg,AMNE05.jpg,MN,1,num_4,16,num_4,,,0.766830917681,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,4,7,47,7,,,,,,,,,,,AMNE05.jpg,AMSA11.jpg,AMSA15.jpg,AMNE18.jpg,AMNE18.jpg,MN,1,num_4,32,num_8,,,1.01669227774,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,4,8,48,6,,,,,,,,,,,AMNE15.jpg,AMNE13.jpg,AMSA14.jpg,AMSA09.jpg,AMNE15.jpg,MN,1,num_8,32,num_6,,,0.716799950227,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,4,9,49,4,,,,,,,,,,,AMNE18.jpg,AMNE02.jpg,AMSA01.jpg,AMSA06.jpg,AMSA06.jpg,MS,2,num_4,32,num_8,,,0.550442316686,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,5,0,50,1,,,,,,,,,,,AMNE11.jpg,AMSA05.jpg,AMSA11.jpg,AMNE05.jpg,AMNE05.jpg,MN,1,num_4,32,num_6,,,1.55006929592,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,5,1,51,8,,,,,,,,,,,AMSA12.jpg,AMNE18.jpg,AMSA13.jpg,AMNE03.jpg,AMNE18.jpg,MN,1,num_6,32,num_8,,,1.10012512072,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,5,2,52,5,,,,,,,,,,,AMNE07.jpg,AMNE11.jpg,AMSA10.jpg,AMSA09.jpg,AMNE11.jpg,MN,1,num_6,16,num_6,,,1.28343066189,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,5,3,53,9,,,,,,,,,,,AMNE04.jpg,AMSA18.jpg,AMSA04.jpg,AMNE15.jpg,AMSA04.jpg,MS,2,num_2,32,num_8,,,0.750121961464,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,5,4,54,6,,,,,,,,,,,AMSA08.jpg,AMNE19.jpg,AMSA05.jpg,AMNE10.jpg,AMNE10.jpg,MN,1,num_4,32,num_2,,,1.01677695318,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,5,5,55,0,,,,,,,,,,,AMSA13.jpg,AMSA14.jpg,AMNE13.jpg,AMNE12.jpg,AMSA13.jpg,MS,2,num_8,16,num_8,,,0.950168532901,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,5,6,56,7,,,,,,,,,,,AMNE10.jpg,AMSA15.jpg,AMSA20.jpg,AMNE17.jpg,AMNE17.jpg,MN,1,num_4,32,num_2,,,0.933476896607,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,5,7,57,4,,,,,,,,,,,AMSA17.jpg,AMNE05.jpg,AMSA20.jpg,AMNE09.jpg,AMSA17.jpg,MS,2,num_8,32,num_2,,,0.749823993829,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,5,8,58,2,,,,,,,,,,,AMNE02.jpg,AMSA09.jpg,AMNE17.jpg,AMSA15.jpg,AMSA09.jpg,MS,2,num_6,32,num_4,,,1.23346448393,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,5,9,59,3,,,,,,,,,,,AMNE20.jpg,AMSA12.jpg,AMNE05.jpg,AMSA09.jpg,AMNE20.jpg,MN,1,num_8,16,num_8,,,0.616785164108,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,10.5662990664,,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,AFNE06.jpg,AFSA20.jpg,AFSA17.jpg,AFNE03.jpg,AFNE06.jpg,FN,3,num_8,32,num_6,,,0.700188499002,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,0,1,1,9,,,,,,,AFNE17.jpg,AFNE05.jpg,AFSA06.jpg,AFSA19.jpg,AFSA06.jpg,FS,4,num_2,32,num_6,,,0.616655585065,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,0,2,2,5,,,,,,,AFNE06.jpg,AFNE09.jpg,AFSA16.jpg,AFSA13.jpg,AFNE06.jpg,FN,3,num_8,32,num_4,,,0.983432169363,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,0,3,3,4,,,,,,,AFSA19.jpg,AFSA06.jpg,AFNE04.jpg,AFNE01.jpg,AFSA19.jpg,FS,4,num_8,32,num_2,,,0.566635522759,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,0,4,4,7,,,,,,,AFNE15.jpg,AFSA13.jpg,AFNE09.jpg,AFSA02.jpg,AFSA02.jpg,FS,4,num_4,16,num_4,,,0.916793920333,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,0,5,5,0,,,,,,,AFSA03.jpg,AFNE02.jpg,AFSA09.jpg,AFNE11.jpg,AFNE11.jpg,FN,3,num_4,32,num_6,,,0.883536057139,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,0,6,6,2,,,,,,,AFNE07.jpg,AFSA03.jpg,AFSA19.jpg,AFNE16.jpg,AFSA03.jpg,FS,4,num_6,32,num_4,,,0.666484165529,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,0,7,7,1,,,,,,,AFNE04.jpg,AFSA06.jpg,AFSA09.jpg,AFNE20.jpg,AFNE04.jpg,FN,3,num_8,32,num_2,,,1.11676960817,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,AFSA19.jpg,AFNE16.jpg,AFNE11.jpg,AFSA14.jpg,AFSA14.jpg,FS,4,num_4,16,num_4,,,4.88317939412,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,0,9,9,6,,,,,,,AFNE20.jpg,AFSA09.jpg,AFSA15.jpg,AFNE17.jpg,AFNE17.jpg,FN,3,num_4,32,num_2,,,0.800149400719,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,1,0,10,6,,,,,,,AFNE05.jpg,AFSA14.jpg,AFSA10.jpg,AFNE03.jpg,AFNE03.jpg,FN,3,num_4,16,num_4,,,0.700185933034,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,1,1,11,8,,,,,,,AFNE06.jpg,AFNE08.jpg,AFSA15.jpg,AFSA13.jpg,AFSA13.jpg,FS,4,num_4,16,num_4,,,0.96675272123,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,1,2,12,0,,,,,,,AFSA01.jpg,AFNE07.jpg,AFSA07.jpg,AFNE12.jpg,AFSA01.jpg,FS,4,num_8,16,num_8,,,1.25006791676,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,1,3,13,3,,,,,,,AFSA11.jpg,AFSA01.jpg,AFNE02.jpg,AFNE19.jpg,AFSA11.jpg,FS,4,num_8,16,num_8,,,0.566765101801,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,1,4,14,1,,,,,,,AFNE02.jpg,AFSA02.jpg,AFSA09.jpg,AFNE09.jpg,AFSA09.jpg,FS,4,num_2,16,num_2,,,0.516822658596,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,1,5,15,4,,,,,,,AFSA20.jpg,AFNE06.jpg,AFNE07.jpg,AFSA13.jpg,AFSA20.jpg,FS,4,num_8,16,num_8,,,1.06681144872,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,1,6,16,9,,,,,,,AFSA06.jpg,AFSA14.jpg,AFNE02.jpg,AFNE06.jpg,AFSA14.jpg,FS,4,num_6,16,num_6,,,1.2834537552,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,1,7,17,2,,,,,,,AFNE03.jpg,AFSA17.jpg,AFNE15.jpg,AFSA01.jpg,AFSA17.jpg,FS,4,num_6,32,num_4,,,0.68352027674,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,1,8,18,7,,,,,,,AFNE07.jpg,AFNE10.jpg,AFSA17.jpg,AFSA09.jpg,AFNE07.jpg,FN,3,num_8,32,num_2,,,1.06679926062,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,1,9,19,5,,,,,,,AFNE05.jpg,AFNE15.jpg,AFSA07.jpg,AFSA06.jpg,AFNE15.jpg,FN,3,num_6,16,num_6,,,0.983732702909,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,2,0,20,8,,,,,,,AFSA17.jpg,AFNE11.jpg,AFNE15.jpg,AFSA13.jpg,AFNE11.jpg,FN,3,num_6,16,num_6,,,1.21676386695,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,2,1,21,1,,,,,,,AFSA09.jpg,AFSA08.jpg,AFNE19.jpg,AFNE12.jpg,AFNE19.jpg,FN,3,num_2,16,num_2,,,0.750172959117,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,2,2,22,9,,,,,,,AFNE18.jpg,AFNE05.jpg,AFSA15.jpg,AFSA10.jpg,AFSA15.jpg,FS,4,num_2,16,num_2,,,0.850205385941,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,2,3,23,3,,,,,,,AFSA10.jpg,AFNE03.jpg,AFNE04.jpg,AFSA01.jpg,AFSA01.jpg,FS,4,num_4,16,num_4,,,1.66671926802,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,2,4,24,4,,,,,,,AFNE17.jpg,AFNE01.jpg,AFSA18.jpg,AFSA08.jpg,AFNE01.jpg,FN,3,num_6,32,num_2,,,0.850101466116,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,2,5,25,5,,,,,,,AFSA01.jpg,AFSA11.jpg,AFNE08.jpg,AFNE03.jpg,AFNE03.jpg,FN,3,num_4,32,num_8,,,1.78340933274,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,2,6,26,6,,,,,,,AFSA09.jpg,AFNE12.jpg,AFNE14.jpg,AFSA07.jpg,AFNE14.jpg,FN,3,num_2,16,num_2,,,0.750235182699,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,2,7,27,0,,,,,,,AFSA18.jpg,AFNE12.jpg,AFSA02.jpg,AFNE01.jpg,AFSA02.jpg,FS,4,num_2,32,num_8,,,0.700135256106,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,2,8,28,2,,,,,,,AFNE17.jpg,AFSA15.jpg,AFSA18.jpg,AFNE08.jpg,AFNE17.jpg,FN,3,num_8,32,num_2,,,0.716831703496,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,2,9,29,7,,,,,,,AFNE13.jpg,AFSA15.jpg,AFSA14.jpg,AFNE06.jpg,AFSA15.jpg,FS,4,num_6,32,num_8,,,0.983419339813,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,3,0,30,2,,,,,,,AFSA02.jpg,AFNE07.jpg,AFNE19.jpg,AFSA15.jpg,AFNE07.jpg,FN,3,num_6,32,num_2,,,0.716853513848,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,AFNE01.JPG,,,,,,,,,,,,,,,,,3,1,31,3,,,,,,,AFSA03.jpg,AFSA05.jpg,AFNE12.jpg,AFNE20.jpg,AFNE12.jpg,FN,3,num_2,16,num_2,,,0.816764700867,2017_Jul_21_1250,59.9975175646,FEMA4ImagesEEG,001,101056,
