IPosition2,IPosition3,IPosition1,IPosition6,IPosition4,IPosition5,TrialsF1.thisRepN,TrialsF1.thisTrialN,TrialsF1.thisN,TrialsF1.thisIndex,TrialsM1.thisRepN,TrialsM1.thisTrialN,TrialsM1.thisN,TrialsM1.thisIndex,TrialsF2.thisRepN,TrialsF2.thisTrialN,TrialsF2.thisN,TrialsF2.thisIndex,TrialsM2.thisRepN,TrialsM2.thisTrialN,TrialsM2.thisN,TrialsM2.thisIndex,TrialsF3.thisRepN,TrialsF3.thisTrialN,TrialsF3.thisN,TrialsF3.thisIndex,TrialsM3.thisRepN,TrialsM3.thisTrialN,TrialsM3.thisN,TrialsM3.thisIndex,InstrKey_resp.keys,InstrKey_resp.rt,Image0 _Position,Image1 _Position,Image2 _Position,Image3 _Position,Center_image,condition,code,correct_answer,accuracy,Key_Resp.keys,Key_Resp.rt,BreakKey_resp.keys,BreakKey_resp.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,12.7493215558,,,,,,,,,,,,,,2017_Oct_19_1453,60.0029445325,FEMA4ImagesEEG,001,102220,
AMNE23.JPG,AMNE24.JPG,AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMSA23.JPG,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,AFNE20.jpg,AFSA10.jpg,AFSA20.jpg,AFNE13.jpg,AFNE20.jpg,FN,3,num_8,48,None,,,,2017_Oct_19_1453,60.0029445325,FEMA4ImagesEEG,001,102220,
AFSA25.JPG,AFNE24.JPG,AFSA24.JPG,AFNE21.JPG,AFSA21.JPG,AFNE25.JPG,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,AFNE03.jpg,AFSA11.jpg,AFSA10.jpg,AFNE14.jpg,AFNE03.jpg,FN,3,num_8,48,None,,,,2017_Oct_19_1453,60.0029445325,FEMA4ImagesEEG,001,102220,
AMSA21.JPG,AMNE23.JPG,AMNE21.JPG,AMSA25.JPG,AMNE25.JPG,AMSA23.JPG,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,AFNE04.jpg,AFNE19.jpg,AFSA15.jpg,AFSA08.jpg,AFSA15.jpg,FS,4,num_2,32,num_4,1.61668903823,,,2017_Oct_19_1453,60.0029445325,FEMA4ImagesEEG,001,102220,
AFSA21.JPG,AFNE22.JPG,AFNE21.JPG,AFSA23.JPG,AFSA22.JPG,AFNE23.JPG,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,AFNE20.jpg,AFSA10.jpg,AFNE19.jpg,AFSA03.jpg,AFNE19.jpg,FN,3,num_2,16,num_2,2.10001138627,,,2017_Oct_19_1453,60.0029445325,FEMA4ImagesEEG,001,102220,
AFNE23.JPG,AFNE24.JPG,AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFSA23.JPG,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,AFSA15.jpg,AFSA03.jpg,AFNE09.jpg,AFNE14.jpg,AFSA03.jpg,FS,4,num_6,32,num_4,1.65006005848,,,2017_Oct_19_1453,60.0029445325,FEMA4ImagesEEG,001,102220,
AMSA21.JPG,AMNE22.JPG,AMNE21.JPG,AMSA23.JPG,AMSA22.JPG,AMNE23.JPG,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,AFSA02.jpg,AFSA03.jpg,AFNE06.jpg,AFNE09.jpg,AFNE06.jpg,FN,3,num_2,48,None,,,,2017_Oct_19_1453,60.0029445325,FEMA4ImagesEEG,001,102220,
AFSA21.JPG,AFNE23.JPG,AFNE21.JPG,AFSA25.JPG,AFNE25.JPG,AFSA23.JPG,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,AFNE15.jpg,AFSA13.jpg,AFSA09.jpg,AFNE16.jpg,AFSA09.jpg,FS,4,num_2,16,num_2,1.41671918778,,,2017_Oct_19_1453,60.0029445325,FEMA4ImagesEEG,001,102220,
AMSA25.JPG,AMNE24.JPG,AMSA24.JPG,AMNE26.JPG,AMSA21.JPG,AMNE25.JPG,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,AFSA12.jpg,AFNE03.jpg,AFSA19.jpg,AFNE07.jpg,AFSA12.jpg,FS,4,num_8,16,num_8,2.56659883025,,,2017_Oct_19_1453,60.0029445325,FEMA4ImagesEEG,001,102220,
AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMNE25.JPG,AMNE24.JPG,AMSA25.JPG,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,AFSA01.jpg,AFSA11.jpg,AFNE08.jpg,AFNE16.jpg,AFNE08.jpg,FN,3,num_2,32,num_4,1.1167889486,,,2017_Oct_19_1453,60.0029445325,FEMA4ImagesEEG,001,102220,
