IPosition2,IPosition3,IPosition1,IPosition6,IPosition4,IPosition5,TrialsF1.thisRepN,TrialsF1.thisTrialN,TrialsF1.thisN,TrialsF1.thisIndex,TrialsM1.thisRepN,TrialsM1.thisTrialN,TrialsM1.thisN,TrialsM1.thisIndex,TrialsF2.thisRepN,TrialsF2.thisTrialN,TrialsF2.thisN,TrialsF2.thisIndex,TrialsM2.thisRepN,TrialsM2.thisTrialN,TrialsM2.thisN,TrialsM2.thisIndex,TrialsF3.thisRepN,TrialsF3.thisTrialN,TrialsF3.thisN,TrialsF3.thisIndex,TrialsM3.thisRepN,TrialsM3.thisTrialN,TrialsM3.thisN,TrialsM3.thisIndex,InstrKey_resp.keys,InstrKey_resp.rt,Image0 _Position,Image1 _Position,Image2 _Position,Image3 _Position,Center_image,condition,code,correct_answer,accuracy,Key_Resp.keys,Key_Resp.rt,BreakKey_resp.keys,BreakKey_resp.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,22.2988105376,,,,,,,,,,,,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AFSA21.JPG,AFNE23.JPG,AFNE21.JPG,AFSA25.JPG,AFNE25.JPG,AFSA23.JPG,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,AFNE11.jpg,AFSA11.jpg,AFNE13.jpg,AFSA10.jpg,AFSA10.jpg,FS,4,num_4,48,None,,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMNE25.JPG,AMNE24.JPG,AMSA25.JPG,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,AFSA08.jpg,AFNE09.jpg,AFSA02.jpg,AFNE04.jpg,AFSA08.jpg,FS,4,num_8,16,num_8,0.933422819595,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AFNE23.JPG,AFNE24.JPG,AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFSA23.JPG,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,AFSA03.jpg,AFSA12.jpg,AFNE10.jpg,AFNE20.jpg,AFSA03.jpg,FS,4,num_8,32,num_6,2.21666594502,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AMSA25.JPG,AMNE24.JPG,AMSA24.JPG,AMNE26.JPG,AMSA21.JPG,AMNE25.JPG,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,AFNE17.jpg,AFSA11.jpg,AFNE10.jpg,AFSA19.jpg,AFNE10.jpg,FN,3,num_2,48,None,,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AMNE23.JPG,AMNE24.JPG,AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMSA23.JPG,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,AFSA07.jpg,AFSA06.jpg,AFNE05.jpg,AFNE14.jpg,AFNE14.jpg,FN,3,num_4,48,None,,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AMSA21.JPG,AMNE23.JPG,AMNE21.JPG,AMSA25.JPG,AMNE25.JPG,AMSA23.JPG,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,AFNE11.jpg,AFSA02.jpg,AFNE02.jpg,AFSA04.jpg,AFNE02.jpg,FN,3,num_2,16,num_2,2.76660556579,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AFSA25.JPG,AFNE24.JPG,AFSA24.JPG,AFNE21.JPG,AFSA21.JPG,AFNE25.JPG,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,AFSA12.jpg,AFNE20.jpg,AFSA11.jpg,AFNE17.jpg,AFSA11.jpg,FS,4,num_2,32,num_4,3.89993216353,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AMSA21.JPG,AMNE22.JPG,AMNE21.JPG,AMSA23.JPG,AMSA22.JPG,AMNE23.JPG,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,AFNE06.jpg,AFSA14.jpg,AFSA12.jpg,AFNE20.jpg,AFSA14.jpg,FS,4,num_6,32,num_4,1.76669505215,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFNE25.JPG,AFNE24.JPG,AFSA25.JPG,0,8,8,6,,,,,,,,,,,,,,,,,,,,,,,AFSA15.jpg,AFNE06.jpg,AFNE12.jpg,AFSA09.jpg,AFNE06.jpg,FN,3,num_6,32,num_8,1.51674757316,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AFSA21.JPG,AFNE22.JPG,AFNE21.JPG,AFSA23.JPG,AFSA22.JPG,AFNE23.JPG,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,AFSA18.jpg,AFNE18.jpg,AFNE01.jpg,AFSA03.jpg,AFNE01.jpg,FN,3,num_2,16,num_2,1.88336917595,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AFNE23.JPG,AFNE24.JPG,AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFSA23.JPG,,,,,0,0,0,8,,,,,,,,,,,,,,,,,,,AMNE09.jpg,AMNE03.jpg,AMSA09.jpg,AMSA16.jpg,AMNE09.jpg,MN,1,num_8,16,num_8,3.19998011412,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AMSA21.JPG,AMNE23.JPG,AMNE21.JPG,AMSA25.JPG,AMNE25.JPG,AMSA23.JPG,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,AMSA19.jpg,AMSA14.jpg,AMNE01.jpg,AMNE05.jpg,AMNE01.jpg,MN,1,num_2,16,num_2,1.63337839721,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AMSA25.JPG,AMNE24.JPG,AMSA24.JPG,AMNE26.JPG,AMSA21.JPG,AMNE25.JPG,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,AMSA14.jpg,AMSA20.jpg,AMNE18.jpg,AMNE04.jpg,AMNE04.jpg,MN,1,num_4,16,num_4,1.35007016174,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AFSA21.JPG,AFNE23.JPG,AFNE21.JPG,AFSA25.JPG,AFNE25.JPG,AFSA23.JPG,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,AMNE13.jpg,AMNE03.jpg,AMSA05.jpg,AMSA09.jpg,AMSA09.jpg,MS,2,num_4,32,num_6,1.65011490497,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFNE25.JPG,AFNE24.JPG,AFSA25.JPG,,,,,0,4,4,6,,,,,,,,,,,,,,,,,,,AMNE01.jpg,AMNE07.jpg,AMSA01.jpg,AMSA19.jpg,AMNE07.jpg,MN,1,num_6,32,num_8,1.61677243048,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AMSA21.JPG,AMNE22.JPG,AMNE21.JPG,AMSA23.JPG,AMSA22.JPG,AMNE23.JPG,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,AMSA18.jpg,AMNE12.jpg,AMNE18.jpg,AMSA01.jpg,AMSA18.jpg,MS,2,num_8,32,num_4,2.35001531523,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AMNE23.JPG,AMNE24.JPG,AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMSA23.JPG,,,,,0,6,6,9,,,,,,,,,,,,,,,,,,,AMNE15.jpg,AMSA11.jpg,AMNE16.jpg,AMSA08.jpg,AMSA08.jpg,MS,2,num_4,32,num_2,2.59996407724,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AFSA25.JPG,AFNE24.JPG,AFSA24.JPG,AFNE21.JPG,AFSA21.JPG,AFNE25.JPG,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,AMNE10.jpg,AMNE16.jpg,AMSA18.jpg,AMSA02.jpg,AMSA02.jpg,MS,2,num_4,32,num_6,4.89980771672,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AFSA21.JPG,AFNE22.JPG,AFNE21.JPG,AFSA23.JPG,AFSA22.JPG,AFNE23.JPG,,,,,0,8,8,0,,,,,,,,,,,,,,,,,,,AMNE10.jpg,AMSA09.jpg,AMSA19.jpg,AMNE05.jpg,AMSA09.jpg,MS,2,num_6,16,num_6,1.2167230366,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMNE25.JPG,AMNE24.JPG,AMSA25.JPG,,,,,0,9,9,7,,,,,,,,,,,,,,,,,,,AMSA18.jpg,AMSA20.jpg,AMNE20.jpg,AMNE04.jpg,AMNE20.jpg,MN,1,num_2,32,num_6,3.64992374415,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFNE25.JPG,AFNE24.JPG,AFSA25.JPG,,,,,,,,,0,0,0,6,,,,,,,,,,,,,,,AFSA16.jpg,AFNE11.jpg,AFNE04.jpg,AFSA19.jpg,AFSA19.jpg,FS,4,num_4,32,num_8,2.99980531109,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AMNE23.JPG,AMNE24.JPG,AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMSA23.JPG,,,,,,,,,0,1,1,9,,,,,,,,,,,,,,,AFSA17.jpg,AFSA10.jpg,AFNE15.jpg,AFNE20.jpg,AFSA10.jpg,FS,4,num_6,32,num_4,3.7832394368,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
AMSA25.JPG,AMNE24.JPG,AMSA24.JPG,AMNE26.JPG,AMSA21.JPG,AMNE25.JPG,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,AFSA19.jpg,AFNE15.jpg,AFSA16.jpg,AFNE02.jpg,AFSA19.jpg,FS,4,num_8,32,num_2,2.11667925573,,,2017_Oct_24_1551,59.977204118,FEMA4ImagesEEG,001,102198,
