IPosition2,IPosition3,IPosition1,IPosition6,IPosition4,IPosition5,TrialsM1.thisRepN,TrialsM1.thisTrialN,TrialsM1.thisN,TrialsM1.thisIndex,TrialsF1.thisRepN,TrialsF1.thisTrialN,TrialsF1.thisN,TrialsF1.thisIndex,TrialsM2.thisRepN,TrialsM2.thisTrialN,TrialsM2.thisN,TrialsM2.thisIndex,TrialsF2.thisRepN,TrialsF2.thisTrialN,TrialsF2.thisN,TrialsF2.thisIndex,TrialsM3.thisRepN,TrialsM3.thisTrialN,TrialsM3.thisN,TrialsM3.thisIndex,TrialsF3.thisRepN,TrialsF3.thisTrialN,TrialsF3.thisN,TrialsF3.thisIndex,InstrKey_resp.keys,InstrKey_resp.rt,Image0 _Position,Image1 _Position,Image2 _Position,Image3 _Position,Center_image,condition,code,correct_answer,accuracy,Key_Resp.keys,Key_Resp.rt,BreakKey_resp.keys,BreakKey_resp.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,11.4993962068,,,,,,,,,,,,,,2017_Aug_10_1052,60.0099895108,MAFE4ImagesEEG,001,101242,
AMNE23.JPG,AMNE24.JPG,AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMSA23.JPG,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,AMNE04.jpg,AMSA01.jpg,AMNE07.jpg,AMSA16.jpg,AMNE04.jpg,MN,1,num_8,32,num_4,2.49988212809,,,2017_Aug_10_1052,60.0099895108,MAFE4ImagesEEG,001,101242,
AMSA25.JPG,AMNE24.JPG,AMSA24.JPG,AMNE26.JPG,AMSA21.JPG,AMNE25.JPG,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,AMNE02.jpg,AMSA17.jpg,AMSA07.jpg,AMNE18.jpg,AMSA07.jpg,MS,2,num_2,16,num_2,1.20008185296,,,2017_Aug_10_1052,60.0099895108,MAFE4ImagesEEG,001,101242,
AMSA21.JPG,AMNE22.JPG,AMNE21.JPG,AMSA23.JPG,AMSA22.JPG,AMNE23.JPG,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,AMNE18.jpg,AMNE13.jpg,AMSA12.jpg,AMSA02.jpg,AMSA12.jpg,MS,2,num_2,16,num_2,1.13345194282,,,2017_Aug_10_1052,60.0099895108,MAFE4ImagesEEG,001,101242,
AFSA21.JPG,AFNE22.JPG,AFNE21.JPG,AFSA23.JPG,AFSA22.JPG,AFNE23.JPG,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,AMSA11.jpg,AMSA15.jpg,AMNE19.jpg,AMNE14.jpg,AMNE19.jpg,MN,1,num_2,32,num_8,1.4833688233,,,2017_Aug_10_1052,60.0099895108,MAFE4ImagesEEG,001,101242,
AFSA25.JPG,AFNE24.JPG,AFSA24.JPG,AFNE21.JPG,AFSA21.JPG,AFNE25.JPG,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,AMSA02.jpg,AMSA07.jpg,AMNE14.jpg,AMNE18.jpg,AMNE18.jpg,MN,1,num_4,16,num_4,1.28311184631,,,2017_Aug_10_1052,60.0099895108,MAFE4ImagesEEG,001,101242,
AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMNE25.JPG,AMNE24.JPG,AMSA25.JPG,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,AMSA12.jpg,AMNE03.jpg,AMSA05.jpg,AMNE13.jpg,AMNE13.jpg,MN,1,num_4,16,num_4,1.21671319008,,,2017_Aug_10_1052,60.0099895108,MAFE4ImagesEEG,001,101242,
AMSA21.JPG,AMNE23.JPG,AMNE21.JPG,AMSA25.JPG,AMNE25.JPG,AMSA23.JPG,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,AMSA13.jpg,AMNE09.jpg,AMNE19.jpg,AMSA03.jpg,AMSA13.jpg,MS,2,num_8,32,num_2,2.03304938227,,,2017_Aug_10_1052,60.0099895108,MAFE4ImagesEEG,001,101242,
AFSA21.JPG,AFNE23.JPG,AFNE21.JPG,AFSA25.JPG,AFNE25.JPG,AFSA23.JPG,0,7,7,4,,,,,,,,,,,,,,,,,,,,,,,AMSA20.jpg,AMNE15.jpg,AMNE10.jpg,AMSA12.jpg,AMSA12.jpg,MS,2,num_4,32,num_8,0.916743243346,,,2017_Aug_10_1052,60.0099895108,MAFE4ImagesEEG,001,101242,
AFNE23.JPG,AFNE24.JPG,AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFSA23.JPG,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,AMSA04.jpg,AMNE20.jpg,AMNE10.jpg,AMSA14.jpg,AMSA04.jpg,MS,2,num_8,16,num_8,0.700182404835,,,2017_Aug_10_1052,60.0099895108,MAFE4ImagesEEG,001,101242,
