IPosition2,IPosition3,IPosition1,IPosition6,IPosition4,IPosition5,TrialsF1.thisRepN,TrialsF1.thisTrialN,TrialsF1.thisN,TrialsF1.thisIndex,TrialsM1.thisRepN,TrialsM1.thisTrialN,TrialsM1.thisN,TrialsM1.thisIndex,TrialsF2.thisRepN,TrialsF2.thisTrialN,TrialsF2.thisN,TrialsF2.thisIndex,TrialsM2.thisRepN,TrialsM2.thisTrialN,TrialsM2.thisN,TrialsM2.thisIndex,TrialsF3.thisRepN,TrialsF3.thisTrialN,TrialsF3.thisN,TrialsF3.thisIndex,TrialsM3.thisRepN,TrialsM3.thisTrialN,TrialsM3.thisN,TrialsM3.thisIndex,InstrKey_resp.keys,InstrKey_resp.rt,Image0 _Position,Image1 _Position,Image2 _Position,Image3 _Position,Center_image,condition,code,correct_answer,accuracy,Key_Resp.keys,Key_Resp.rt,BreakKey_resp.keys,BreakKey_resp.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,26.865109069,,,,,,,,,,,,,,2017_Mar_29_1448,60.0182684843,FEMA4ImagesEEG,001,200098,
AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFNE25.JPG,AFNE24.JPG,AFSA25.JPG,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,AFNE04.jpg,AFNE15.jpg,AFSA16.jpg,AFSA03.jpg,AFSA03.jpg,FS,4,num_4,16,num_4,0.850147524267,,,2017_Mar_29_1448,60.0182684843,FEMA4ImagesEEG,001,200098,
AMSA21.JPG,AMNE22.JPG,AMNE21.JPG,AMSA23.JPG,AMSA22.JPG,AMNE23.JPG,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,AFNE15.jpg,AFSA02.jpg,AFNE13.jpg,AFSA06.jpg,AFSA02.jpg,FS,4,num_6,16,num_6,0.966640184284,,,2017_Mar_29_1448,60.0182684843,FEMA4ImagesEEG,001,200098,
AMSA21.JPG,AMNE23.JPG,AMNE21.JPG,AMSA25.JPG,AMNE25.JPG,AMSA23.JPG,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,AFSA06.jpg,AFSA04.jpg,AFNE20.jpg,AFNE06.jpg,AFNE06.jpg,FN,3,num_4,16,num_4,1.00016036979,,,2017_Mar_29_1448,60.0182684843,FEMA4ImagesEEG,001,200098,
AFSA21.JPG,AFNE23.JPG,AFNE21.JPG,AFSA25.JPG,AFNE25.JPG,AFSA23.JPG,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,AFNE20.jpg,AFSA15.jpg,AFSA11.jpg,AFNE05.jpg,AFNE05.jpg,FN,3,num_4,16,num_4,1.05008927791,,,2017_Mar_29_1448,60.0182684843,FEMA4ImagesEEG,001,200098,
AFSA21.JPG,AFNE22.JPG,AFNE21.JPG,AFSA23.JPG,AFSA22.JPG,AFNE23.JPG,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,AFNE08.jpg,AFSA18.jpg,AFSA11.jpg,AFNE20.jpg,AFSA11.jpg,FS,4,num_2,16,num_2,1.18344578997,,,2017_Mar_29_1448,60.0182684843,FEMA4ImagesEEG,001,200098,
AFSA25.JPG,AFNE24.JPG,AFSA24.JPG,AFNE21.JPG,AFSA21.JPG,AFNE25.JPG,0,5,5,2,,,,,,,,,,,,,,,,,,,,,,,AFNE03.jpg,AFSA15.jpg,AFSA08.jpg,AFNE16.jpg,AFSA15.jpg,FS,4,num_6,16,num_6,0.683342351462,,,2017_Mar_29_1448,60.0182684843,FEMA4ImagesEEG,001,200098,
AMSA25.JPG,AMNE24.JPG,AMSA24.JPG,AMNE26.JPG,AMSA21.JPG,AMNE25.JPG,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,AFSA08.jpg,AFNE20.jpg,AFSA19.jpg,AFNE05.jpg,AFSA08.jpg,FS,4,num_8,16,num_8,1.06669589668,,,2017_Mar_29_1448,60.0182684843,FEMA4ImagesEEG,001,200098,
AMNE23.JPG,AMNE24.JPG,AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMSA23.JPG,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,AFNE17.jpg,AFNE09.jpg,AFSA01.jpg,AFSA11.jpg,AFSA11.jpg,FS,4,num_4,16,num_4,0.65012975526,,,2017_Mar_29_1448,60.0182684843,FEMA4ImagesEEG,001,200098,
AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMNE25.JPG,AMNE24.JPG,AMSA25.JPG,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,AFSA17.jpg,AFNE01.jpg,AFNE06.jpg,AFSA20.jpg,AFNE01.jpg,FN,3,num_6,16,num_6,0.716807049117,,,2017_Mar_29_1448,60.0182684843,FEMA4ImagesEEG,001,200098,
AFNE23.JPG,AFNE24.JPG,AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFSA23.JPG,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,AFSA11.jpg,AFNE15.jpg,AFSA08.jpg,AFNE10.jpg,AFNE10.jpg,FN,3,num_4,32,num_8,1.16674968472,,,2017_Mar_29_1448,60.0182684843,FEMA4ImagesEEG,001,200098,
AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMNE25.JPG,AMNE24.JPG,AMSA25.JPG,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,AMNE10.jpg,AMSA15.jpg,AMNE05.jpg,AMSA04.jpg,AMSA15.jpg,MS,2,num_6,16,num_6,0.816756596672,,,2017_Mar_29_1448,60.0182684843,FEMA4ImagesEEG,001,200098,
