IPosition2,IPosition3,IPosition1,IPosition6,IPosition4,IPosition5,TrialsM1.thisRepN,TrialsM1.thisTrialN,TrialsM1.thisN,TrialsM1.thisIndex,TrialsF1.thisRepN,TrialsF1.thisTrialN,TrialsF1.thisN,TrialsF1.thisIndex,TrialsM2.thisRepN,TrialsM2.thisTrialN,TrialsM2.thisN,TrialsM2.thisIndex,TrialsF2.thisRepN,TrialsF2.thisTrialN,TrialsF2.thisN,TrialsF2.thisIndex,TrialsM3.thisRepN,TrialsM3.thisTrialN,TrialsM3.thisN,TrialsM3.thisIndex,TrialsF3.thisRepN,TrialsF3.thisTrialN,TrialsF3.thisN,TrialsF3.thisIndex,InstrKey_resp.keys,InstrKey_resp.rt,Image0 _Position,Image1 _Position,Image2 _Position,Image3 _Position,Center_image,condition,code,correct_answer,accuracy,Key_Resp.keys,Key_Resp.rt,BreakKey_resp.keys,BreakKey_resp.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,28.8982170447,,,,,,,,,,,,,,2018_Feb_26_1406,60.004676768,MAFE4ImagesEEG,001,103231,
AFNE23.JPG,AFNE24.JPG,AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFSA23.JPG,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,AMNE09.jpg,AMSA18.jpg,AMSA12.jpg,AMNE08.jpg,AMSA18.jpg,MS,2,num_6,32,num_2,0.866799709154,,,2018_Feb_26_1406,60.004676768,MAFE4ImagesEEG,001,103231,
AFSA25.JPG,AFNE24.JPG,AFSA24.JPG,AFNE21.JPG,AFSA21.JPG,AFNE25.JPG,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,AMSA17.jpg,AMNE06.jpg,AMNE08.jpg,AMSA14.jpg,AMNE08.jpg,MN,1,num_2,32,num_8,1.5001451344,,,2018_Feb_26_1406,60.004676768,MAFE4ImagesEEG,001,103231,
AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMNE25.JPG,AMNE24.JPG,AMSA25.JPG,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,AMSA07.jpg,AMNE07.jpg,AMNE20.jpg,AMSA05.jpg,AMSA05.jpg,MS,2,num_4,16,num_4,1.00011290004,,,2018_Feb_26_1406,60.004676768,MAFE4ImagesEEG,001,103231,
AMSA25.JPG,AMNE24.JPG,AMSA24.JPG,AMNE26.JPG,AMSA21.JPG,AMNE25.JPG,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,AMNE09.jpg,AMSA09.jpg,AMNE18.jpg,AMSA08.jpg,AMSA08.jpg,MS,2,num_4,16,num_4,1.21650964895,,,2018_Feb_26_1406,60.004676768,MAFE4ImagesEEG,001,103231,
AMNE23.JPG,AMNE24.JPG,AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMSA23.JPG,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,AMSA12.jpg,AMNE06.jpg,AMNE17.jpg,AMSA15.jpg,AMNE06.jpg,MN,1,num_6,32,num_2,0.600047918386,,,2018_Feb_26_1406,60.004676768,MAFE4ImagesEEG,001,103231,
AFSA21.JPG,AFNE22.JPG,AFNE21.JPG,AFSA23.JPG,AFSA22.JPG,AFNE23.JPG,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,AMSA16.jpg,AMNE02.jpg,AMSA12.jpg,AMNE03.jpg,AMNE03.jpg,MN,1,num_4,32,num_6,0.75011105591,,,2018_Feb_26_1406,60.004676768,MAFE4ImagesEEG,001,103231,
AMSA21.JPG,AMNE23.JPG,AMNE21.JPG,AMSA25.JPG,AMNE25.JPG,AMSA23.JPG,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,AMNE04.jpg,AMSA06.jpg,AMNE07.jpg,AMSA16.jpg,AMNE07.jpg,MN,1,num_2,16,num_2,0.900104913744,,,2018_Feb_26_1406,60.004676768,MAFE4ImagesEEG,001,103231,
AMSA21.JPG,AMNE22.JPG,AMNE21.JPG,AMSA23.JPG,AMSA22.JPG,AMNE23.JPG,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,AMSA20.jpg,AMNE08.jpg,AMNE19.jpg,AMSA03.jpg,AMSA03.jpg,MS,2,num_4,16,num_4,1.10015488474,,,2018_Feb_26_1406,60.004676768,MAFE4ImagesEEG,001,103231,
AFSA21.JPG,AFNE23.JPG,AFNE21.JPG,AFSA25.JPG,AFNE25.JPG,AFSA23.JPG,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,AMSA02.jpg,AMNE11.jpg,AMSA17.jpg,AMNE08.jpg,AMNE11.jpg,MN,1,num_6,16,num_6,0.833441903465,,,2018_Feb_26_1406,60.004676768,MAFE4ImagesEEG,001,103231,
AFNE22.JPG,AFSA24.JPG,AFSA22.JPG,AFNE25.JPG,AFNE24.JPG,AFSA25.JPG,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,,AMSA14.jpg,AMSA15.jpg,AMNE18.jpg,AMNE04.jpg,AMSA15.jpg,MS,2,num_6,32,num_4,0.71677185304,,,2018_Feb_26_1406,60.004676768,MAFE4ImagesEEG,001,103231,
AMNE22.JPG,AMSA24.JPG,AMSA22.JPG,AMNE25.JPG,AMNE24.JPG,AMSA25.JPG,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,AFNE11.jpg,AFNE03.jpg,AFSA15.jpg,AFSA20.jpg,AFSA20.jpg,FS,4,num_4,32,num_8,0.700148277567,,,2018_Feb_26_1406,60.004676768,MAFE4ImagesEEG,001,103231,
AFSA25.JPG,AFNE24.JPG,AFSA24.JPG,AFNE21.JPG,AFSA21.JPG,AFNE25.JPG,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,AFNE13.jpg,AFSA05.jpg,AFNE02.jpg,AFSA10.jpg,AFNE02.jpg,FN,3,num_2,16,num_2,1.11676595139,,,2018_Feb_26_1406,60.004676768,MAFE4ImagesEEG,001,103231,
AMSA25.JPG,AMNE24.JPG,AMSA24.JPG,AMNE26.JPG,AMSA21.JPG,AMNE25.JPG,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,AFSA20.jpg,AFNE16.jpg,AFSA10.jpg,AFNE13.jpg,AFNE13.jpg,FN,3,num_4,32,num_8,0.633491682122,,,2018_Feb_26_1406,60.004676768,MAFE4ImagesEEG,001,103231,
AMSA21.JPG,AMNE22.JPG,AMNE21.JPG,AMSA23.JPG,AMSA22.JPG,AMNE23.JPG,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,AFSA12.jpg,AFNE03.jpg,AFSA08.jpg,AFNE08.jpg,AFSA12.jpg,FS,4,num_8,16,num_8,0.6501752357,,,2018_Feb_26_1406,60.004676768,MAFE4ImagesEEG,001,103231,
AFSA21.JPG,AFNE23.JPG,AFNE21.JPG,AFSA25.JPG,AFNE25.JPG,AFSA23.JPG,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,AFSA09.jpg,AFSA15.jpg,AFNE13.jpg,AFNE12.jpg,AFSA15.jpg,FS,4,num_6,16,num_6,0.650176839437,,,2018_Feb_26_1406,60.004676768,MAFE4ImagesEEG,001,103231,
